#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:27:25;
7;
TA_SP15P2_ET1	0	5000	255,0,0;
CO_SP15P2_ET1	0	5000	0,64,0;
DBS_SP15P2_ET1	0	5000	0,0,128;
DBE_SP15P2_ET1	0	5000	128,0,128;
TA_SP15P3_ET1	0	5000	255,255,0;
CO_SP15P3_ET1	0	5000	255,128,128;
DBS_SP15P3_ET1	0	5000	0,255,0;

#!(s);Date;Time;TA_SP15P2_ET1;CO_SP15P2_ET1;DBS_SP15P2_ET1;DBE_SP15P2_ET1;TA_SP15P3_ET1;CO_SP15P3_ET1;DBS_SP15P3_ET1;
1730728978;04.11.2024;14:02:58;20.4;0;346;338;0;0;353;
1730729881;04.11.2024;14:18:01;20.6;0;346;353;0;0;360;
1730730784;04.11.2024;14:33:04;20.6;0;331;353;0;0;346;
1730731687;04.11.2024;14:48:07;20.3;0;346;360;0;0;360;
1730732590;04.11.2024;15:03:10;20.1;0;338;353;0;0;338;
1730733494;04.11.2024;15:18:14;20.1;0;346;360;0;0;353;
1730734397;04.11.2024;15:33:17;20.3;0;338;338;0;0;346;
1730735300;04.11.2024;15:48:20;20.3;0;360;360;0;0;338;
1730736203;04.11.2024;16:03:23;20.3;0;360;353;0;0;346;
1730737106;04.11.2024;16:18:26;20.1;0;346;346;0;0;346;
1730738009;04.11.2024;16:33:29;20.1;0;338;346;0;0;338;
1730738912;04.11.2024;16:48:32;19.7;0;338;353;0;0;353;
1730739816;04.11.2024;17:03:36;20.4;0;353;346;0;0;353;
1730740719;04.11.2024;17:18:39;20.6;0;360;338;0;0;346;
1730741622;04.11.2024;17:33:42;20.6;0;346;338;0;0;338;
1730742525;04.11.2024;17:48:45;20.4;0;338;353;0;0;346;
1730743428;04.11.2024;18:03:48;20.6;0;346;346;0;0;338;
1730744331;04.11.2024;18:18:51;20.5;0;346;353;0;0;346;
1730745234;04.11.2024;18:33:54;20.4;0;367;338;0;0;346;
1730746138;04.11.2024;18:48:58;20.3;0;353;353;0;0;353;
1730747041;04.11.2024;19:04:01;20.2;0;346;346;0;0;353;
1730747944;04.11.2024;19:19:04;20.2;0;346;353;0;0;360;
1730748847;04.11.2024;19:34:07;20.2;0;346;346;0;0;353;
1730749750;04.11.2024;19:49:10;20;0;360;338;0;0;346;
1730750653;04.11.2024;20:04:13;20.1;0;367;346;0;0;338;
1730751556;04.11.2024;20:19:16;19.9;0;346;353;0;0;346;
1730752459;04.11.2024;20:34:19;19.8;0;360;331;0;0;353;
1730753363;04.11.2024;20:49:23;19.8;0;346;346;0;0;353;
1730754266;04.11.2024;21:04:26;19.9;0;353;353;0;0;353;
1730755169;04.11.2024;21:19:29;19.6;0;338;353;0;0;353;
1730756072;04.11.2024;21:34:32;19.7;0;360;346;0;0;353;
1730756975;04.11.2024;21:49:35;19.6;0;353;353;0;0;353;
1730757878;04.11.2024;22:04:38;19.6;0;360;346;0;0;346;
1730758781;04.11.2024;22:19:41;19.6;0;367;360;0;0;353;
1730759685;04.11.2024;22:34:45;19.6;0;346;338;0;0;346;
1730760588;04.11.2024;22:49:48;19.6;0;367;328;0;0;346;
1730761491;04.11.2024;23:04:51;19.5;0;346;331;0;0;346;
1730762394;04.11.2024;23:19:54;19.4;0;331;360;0;0;353;
1730763297;04.11.2024;23:34:57;19.5;0;353;360;0;0;353;
1730764200;04.11.2024;23:50:00;19.5;0;360;353;0;0;353;
1730765104;05.11.2024;00:05:04;19.4;0;328;360;0;0;353;
1730766007;05.11.2024;00:20:07;19.4;0;353;346;0;0;353;
1730766910;05.11.2024;00:35:10;19.4;0;338;346;0;0;353;
1730767813;05.11.2024;00:50:13;19.3;0;360;353;0;0;353;
1730768716;05.11.2024;01:05:16;19.3;0;331;338;0;0;353;
1730769619;05.11.2024;01:20:19;19.3;0;353;360;0;0;346;
1730770522;05.11.2024;01:35:22;19.3;0;353;331;0;0;338;
1730771426;05.11.2024;01:50:26;19.3;0;346;353;0;0;353;
1730772329;05.11.2024;02:05:29;19.3;0;353;338;0;0;346;
1730773232;05.11.2024;02:20:32;19.2;0;353;353;0;0;353;
1730774135;05.11.2024;02:35:35;19.3;0;367;346;0;0;353;
1730775038;05.11.2024;02:50:38;19.3;0;353;338;0;0;353;
1730775941;05.11.2024;03:05:41;19.3;0;338;346;0;0;338;
1730776844;05.11.2024;03:20:44;19.3;0;331;338;0;0;346;
1730777748;05.11.2024;03:35:48;19.3;0;353;353;0;0;346;
1730778651;05.11.2024;03:50:51;19.3;0;353;346;0;0;346;
1730779554;05.11.2024;04:05:54;19.3;0;338;353;0;0;346;
1730780457;05.11.2024;04:20:57;19.3;0;346;328;0;0;346;
1730781360;05.11.2024;04:36:00;19.3;0;353;346;0;0;346;
1730782263;05.11.2024;04:51:03;19.3;0;353;353;0;0;346;
1730783166;05.11.2024;05:06:06;19.3;0;346;338;0;0;338;
1730784069;05.11.2024;05:21:09;19.3;0;353;338;0;0;346;
1730784972;05.11.2024;05:36:12;19.3;0;353;353;0;0;346;
1730785876;05.11.2024;05:51:16;19.3;0;331;346;0;0;346;
1730786779;05.11.2024;06:06:19;19.2;0;346;353;0;0;346;
1730787682;05.11.2024;06:21:22;19.4;0;346;331;0;0;346;
1730788585;05.11.2024;06:36:25;19.5;0;346;338;0;0;338;
1730789488;05.11.2024;06:51:28;19.4;0;338;346;0;0;353;
1730790392;05.11.2024;07:06:32;19.3;0;338;346;0;0;346;
1730791295;05.11.2024;07:21:35;19.3;0;338;338;0;0;338;
1730792198;05.11.2024;07:36:38;19.3;0;360;338;0;0;353;
1730793101;05.11.2024;07:51:41;19.3;0;346;346;0;0;353;
1730794004;05.11.2024;08:06:44;19.3;0;353;338;0;0;346;
1730794907;05.11.2024;08:21:47;19.3;0;360;360;0;0;353;
1730795811;05.11.2024;08:36:51;19.3;0;353;353;0;0;346;
1730796714;05.11.2024;08:51:54;19.3;0;346;346;0;0;346;
1730797617;05.11.2024;09:06:57;19.3;0;353;353;0;0;353;
1730798520;05.11.2024;09:22:00;19.4;0;338;353;0;0;360;
1730799423;05.11.2024;09:37:03;19.6;0;346;360;0;0;353;
1730800326;05.11.2024;09:52:06;19.2;0;360;346;0;0;353;
1730801230;05.11.2024;10:07:10;19.6;0;346;353;0;0;360;
1730802133;05.11.2024;10:22:13;19.8;0;346;346;0;0;346;
1730803036;05.11.2024;10:37:16;19.8;0;346;353;0;0;346;
1730803939;05.11.2024;10:52:19;20;0;353;360;0;0;346;
1730804842;05.11.2024;11:07:22;20.2;0;367;346;0;0;346;
1730805745;05.11.2024;11:22:25;20.3;0;353;353;0;0;353;
1730806649;05.11.2024;11:37:29;20.3;0;360;360;0;0;353;
1730807552;05.11.2024;11:52:32;20.3;0;353;338;0;0;353;
1730808455;05.11.2024;12:07:35;20.3;0;353;346;0;0;346;
1730809358;05.11.2024;12:22:38;20.6;0;353;338;0;0;353;
1730810261;05.11.2024;12:37:41;20.6;0;367;346;0;0;346;
1730811164;05.11.2024;12:52:44;20.3;0;346;353;0;0;346;
1730812067;05.11.2024;13:07:47;20.5;0;360;353;0;0;338;
1730812971;05.11.2024;13:22:51;20.6;0;338;353;0;0;346;
1730813874;05.11.2024;13:37:54;20.7;0;346;346;0;0;353;
1730814777;05.11.2024;13:52:57;20.7;0;360;346;0;0;338;
1730815680;05.11.2024;14:08:00;20.8;0;331;346;0;0;338;
1730816583;05.11.2024;14:23:03;20.8;0;360;338;0;0;346;
1730817486;05.11.2024;14:38:06;20.7;0;346;338;0;0;346;
1730818389;05.11.2024;14:53:09;20.7;0;353;338;0;0;346;
1730819293;05.11.2024;15:08:13;20.8;0;360;360;0;0;346;
1730820196;05.11.2024;15:23:16;20.9;0;338;353;0;0;353;
1730821099;05.11.2024;15:38:19;20.8;0;338;338;0;0;346;
1730822002;05.11.2024;15:53:22;20.8;0;338;353;0;0;353;
1730822905;05.11.2024;16:08:25;20.8;0;360;353;0;0;346;
1730823809;05.11.2024;16:23:29;20.8;0;338;353;0;0;353;
1730824712;05.11.2024;16:38:32;20.6;0;353;353;0;0;346;
1730825615;05.11.2024;16:53:35;20.7;0;367;346;0;0;346;
1730826518;05.11.2024;17:08:38;20.8;0;360;338;0;0;338;
1730827421;05.11.2024;17:23:41;20.8;0;328;353;0;0;346;
1730828324;05.11.2024;17:38:44;20.7;0;367;346;0;0;353;
1730829227;05.11.2024;17:53:47;20.6;0;353;353;0;0;346;
1730830131;05.11.2024;18:08:51;20.7;0;353;346;0;0;346;
1730831034;05.11.2024;18:23:54;20.6;0;338;353;0;0;353;
1730831937;05.11.2024;18:38:57;20.5;0;353;346;0;0;346;
1730832840;05.11.2024;18:54:00;20.4;0;331;353;0;0;346;
1730833743;05.11.2024;19:09:03;20.3;0;360;346;0;0;353;
1730834646;05.11.2024;19:24:06;20.3;0;346;346;0;0;346;
1730835549;05.11.2024;19:39:09;20.3;0;353;346;0;0;353;
1730836453;05.11.2024;19:54:13;20.4;0;353;353;0;0;353;
1730837356;05.11.2024;20:09:16;20.1;0;367;338;0;0;346;
1730838259;05.11.2024;20:24:19;20.1;0;331;353;0;0;353;
1730839162;05.11.2024;20:39:22;20.1;0;346;338;0;0;353;
1730840065;05.11.2024;20:54:25;20.1;0;346;353;0;0;360;
1730840969;05.11.2024;21:09:29;20.1;0;367;353;0;0;360;
1730841872;05.11.2024;21:24:32;20.1;0;353;338;0;0;360;
1730842775;05.11.2024;21:39:35;20.1;0;338;346;0;0;353;
1730843678;05.11.2024;21:54:38;20;0;338;331;0;0;338;
1730844581;05.11.2024;22:09:41;20;0;367;346;0;0;346;
1730845484;05.11.2024;22:24:44;19.9;0;353;346;0;0;346;
1730846388;05.11.2024;22:39:48;20;0;346;353;0;0;346;
1730847291;05.11.2024;22:54:51;20;0;338;331;0;0;338;
1730848194;05.11.2024;23:09:54;19.9;0;360;346;0;0;353;
1730849097;05.11.2024;23:24:57;19.9;0;353;346;0;0;353;
1730850000;05.11.2024;23:40:00;19.8;0;346;353;0;0;353;
1730850903;05.11.2024;23:55:03;19.8;0;338;338;0;0;353;
1730851806;06.11.2024;00:10:06;19.8;0;331;346;0;0;346;
1730852710;06.11.2024;00:25:10;19.9;0;346;338;0;0;353;
1730853613;06.11.2024;00:40:13;19.8;0;353;353;0;0;346;
1730854516;06.11.2024;00:55:16;19.8;0;331;346;0;0;346;
1730855419;06.11.2024;01:10:19;19.8;0;360;360;0;0;353;
1730856322;06.11.2024;01:25:22;19.6;0;346;338;0;0;346;
1730857225;06.11.2024;01:40:25;19.8;0;346;353;0;0;346;
1730858128;06.11.2024;01:55:28;19.8;0;331;353;0;0;338;
1730859031;06.11.2024;02:10:31;19.7;0;338;346;0;0;353;
1730859934;06.11.2024;02:25:34;19.7;0;360;367;0;0;360;
1730860838;06.11.2024;02:40:38;19.6;0;367;367;0;0;353;
1730861741;06.11.2024;02:55:41;19.8;0;331;353;0;0;353;
1730862644;06.11.2024;03:10:44;19.8;0;346;346;0;0;353;
1730863547;06.11.2024;03:25:47;19.9;0;353;331;0;0;353;
1730864450;06.11.2024;03:40:50;19.9;0;367;338;0;0;353;
1730865354;06.11.2024;03:55:54;19.8;0;338;353;0;0;353;
1730866257;06.11.2024;04:10:57;19.8;0;360;360;0;0;353;
1730867160;06.11.2024;04:26:00;19.9;0;338;338;0;0;353;
1730868063;06.11.2024;04:41:03;19.9;0;360;353;0;0;353;
1730868966;06.11.2024;04:56:06;19.8;0;331;338;0;0;346;
1730869870;06.11.2024;05:11:10;19.8;0;338;331;0;0;353;
1730870773;06.11.2024;05:26:13;20;0;367;346;0;0;353;
1730871676;06.11.2024;05:41:16;19.9;0;353;346;0;0;353;
1730872579;06.11.2024;05:56:19;20.1;0;346;346;0;0;353;
1730873482;06.11.2024;06:11:22;20.1;0;353;353;0;0;346;
1730874386;06.11.2024;06:26:26;20.1;0;346;338;0;0;346;
1730875289;06.11.2024;06:41:29;20;0;346;346;0;0;346;
1730876192;06.11.2024;06:56:32;20;0;346;338;0;0;346;
1730877095;06.11.2024;07:11:35;19.9;0;331;360;0;0;346;
1730877998;06.11.2024;07:26:38;19.9;0;360;353;0;0;353;
1730878901;06.11.2024;07:41:41;19.9;0;331;338;0;0;346;
1730879804;06.11.2024;07:56:44;19.9;0;360;338;0;0;346;
1730880708;06.11.2024;08:11:48;19.9;0;331;353;0;0;353;
1730881611;06.11.2024;08:26:51;19.9;0;346;346;0;0;353;
1730882514;06.11.2024;08:41:54;19.9;0;367;346;0;0;346;
1730883417;06.11.2024;08:56:57;19.9;0;346;360;0;0;353;
1730884320;06.11.2024;09:12:00;20;0;338;346;0;0;353;
1730885223;06.11.2024;09:27:03;20;0;353;353;0;0;346;
1730886127;06.11.2024;09:42:07;19.9;0;338;338;0;0;353;
1730887030;06.11.2024;09:57:10;20;0;346;360;0;0;346;
1730887933;06.11.2024;10:12:13;20;0;371;338;0;0;346;
1730888836;06.11.2024;10:27:16;20;0;353;360;0;0;346;
1730889739;06.11.2024;10:42:19;20.1;0;360;346;0;0;346;
1730890642;06.11.2024;10:57:22;20.2;0;353;353;0;0;338;
1730891545;06.11.2024;11:12:25;20.2;0;367;338;0;0;346;
1730892448;06.11.2024;11:27:28;20.3;0;338;346;0;0;346;
1730893352;06.11.2024;11:42:32;20.3;0;346;360;0;0;346;
1730894255;06.11.2024;11:57:35;20.3;0;331;353;0;0;346;
1730895158;06.11.2024;12:12:38;18.4;0;353;338;0;0;353;
1730896061;06.11.2024;12:27:41;20.2;0;331;353;0;0;353;
1730896964;06.11.2024;12:42:44;19;0;346;338;0;0;346;
1730897867;06.11.2024;12:57:47;18.6;0;338;353;0;0;346;
1730898770;06.11.2024;13:12:50;17.6;0;346;338;0;0;346;
1730899674;06.11.2024;13:27:54;18.2;0;346;338;0;0;360;
1730900577;06.11.2024;13:42:57;18.1;0;360;338;0;0;353;
1730901480;06.11.2024;13:58:00;19;0;353;346;0;0;346;
1730902383;06.11.2024;14:13:03;19.8;0;353;360;0;0;353;
1730903286;06.11.2024;14:28:06;18.6;0;353;338;0;0;338;
1730904189;06.11.2024;14:43:09;18.9;0;331;353;0;0;353;
1730905093;06.11.2024;14:58:13;20.1;0;360;346;0;0;346;
1730905996;06.11.2024;15:13:16;20.6;0;338;353;0;0;346;
1730906899;06.11.2024;15:28:19;20.5;0;360;353;0;0;353;
1730907802;06.11.2024;15:43:22;20.6;0;367;360;0;0;346;
1730908705;06.11.2024;15:58:25;20.2;0;346;346;0;0;360;
1730909608;06.11.2024;16:13:28;19.6;0;353;346;0;0;338;
1730910512;06.11.2024;16:28:32;19.1;0;328;346;0;0;346;
1730911415;06.11.2024;16:43:35;19.9;0;346;346;0;0;346;
1730912318;06.11.2024;16:58:38;19.5;0;360;360;0;0;346;
1730913221;06.11.2024;17:13:41;19.4;0;353;353;0;0;346;
1730914124;06.11.2024;17:28:44;19.8;0;371;346;0;0;346;
1730915027;06.11.2024;17:43:47;19.5;0;360;346;0;0;338;
1730915930;06.11.2024;17:58:50;20;0;367;346;0;0;338;
1730916834;06.11.2024;18:13:54;20.3;0;338;367;0;0;346;
1730917737;06.11.2024;18:28:57;20.3;0;338;338;0;0;353;
1730918640;06.11.2024;18:44:00;20.3;0;353;338;0;0;338;
1730919543;06.11.2024;18:59:03;20.4;0;338;353;0;0;346;
1730920446;06.11.2024;19:14:06;20.8;0;353;360;0;0;338;
1730921349;06.11.2024;19:29:09;19.5;0;353;346;0;0;353;
1730922252;06.11.2024;19:44:12;20.3;0;360;346;0;0;353;
1730923155;06.11.2024;19:59:15;20.3;0;353;346;0;0;346;
1730924058;06.11.2024;20:14:18;20.3;0;346;367;0;0;353;
1730924962;06.11.2024;20:29:22;18.5;0;353;338;0;0;360;
1730925865;06.11.2024;20:44:25;19.3;0;346;360;0;0;346;
1730926768;06.11.2024;20:59:28;17.8;0;338;346;0;0;346;
1730927671;06.11.2024;21:14:31;18.3;0;346;346;0;0;353;
1730928574;06.11.2024;21:29:34;18.1;0;360;338;0;0;346;
1730929477;06.11.2024;21:44:37;17.9;0;346;346;0;0;346;
1730930380;06.11.2024;21:59:40;20;0;367;360;0;0;346;
1730931283;06.11.2024;22:14:43;19.5;0;338;353;0;0;353;
1730932187;06.11.2024;22:29:47;17.8;0;353;346;0;0;353;
1730933090;06.11.2024;22:44:50;18.2;0;338;338;0;0;331;
1730933993;06.11.2024;22:59:53;20.6;0;360;360;0;0;353;
1730934896;06.11.2024;23:14:56;18.7;0;338;338;0;0;353;
1730935799;06.11.2024;23:29:59;18.3;0;338;338;0;0;353;
1730936702;06.11.2024;23:45:02;19.7;0;338;360;0;0;346;
1730937606;07.11.2024;00:00:06;19.8;0;338;360;0;0;346;
1730938509;07.11.2024;00:15:09;18.2;0;360;353;0;0;346;
1730939412;07.11.2024;00:30:12;19.8;0;346;338;0;0;346;
1730940315;07.11.2024;00:45:15;17.9;0;338;353;0;0;353;
1730941218;07.11.2024;01:00:18;17.2;0;367;331;0;0;346;
1730942121;07.11.2024;01:15:21;19.4;0;353;360;0;0;353;
1730943024;07.11.2024;01:30:24;18.4;0;360;338;0;0;353;
1730943928;07.11.2024;01:45:28;17.6;0;360;338;0;0;331;
1730944831;07.11.2024;02:00:31;19;0;346;353;0;0;346;
1730945734;07.11.2024;02:15:34;18.4;0;371;338;0;0;353;
1730946637;07.11.2024;02:30:37;19.1;0;346;353;0;0;360;
1730947540;07.11.2024;02:45:40;18.8;0;328;353;0;0;338;
1730948443;07.11.2024;03:00:43;19.4;0;360;346;0;0;346;
1730949347;07.11.2024;03:15:47;20.6;0;338;346;0;0;346;
1730950250;07.11.2024;03:30:50;20.1;0;353;338;0;0;346;
1730951153;07.11.2024;03:45:53;17.3;0;353;338;0;0;346;
1730952056;07.11.2024;04:00:56;17.2;0;360;338;0;0;353;
1730952959;07.11.2024;04:15:59;17.9;0;346;353;0;0;346;
1730953862;07.11.2024;04:31:02;19.6;0;346;346;0;0;353;
1730954766;07.11.2024;04:46:06;19.1;0;346;360;0;0;346;
1730955669;07.11.2024;05:01:09;17.9;0;346;338;0;0;338;
1730956572;07.11.2024;05:16:12;19.3;0;346;353;0;0;346;
1730957475;07.11.2024;05:31:15;19.7;0;353;360;0;0;346;
1730958378;07.11.2024;05:46:18;19.7;0;328;367;0;0;346;
1730959281;07.11.2024;06:01:21;19.6;0;367;338;0;0;353;
1730960184;07.11.2024;06:16:24;19.8;0;346;360;0;0;338;
1730961088;07.11.2024;06:31:28;19.4;0;346;360;0;0;346;
1730961991;07.11.2024;06:46:31;19.2;0;331;367;0;0;338;
1730962894;07.11.2024;07:01:34;18.5;0;346;353;0;0;346;
1730963797;07.11.2024;07:16:37;18.7;0;346;346;0;0;353;
1730964700;07.11.2024;07:31:40;19.6;0;367;360;0;0;353;
1730965603;07.11.2024;07:46:43;19.3;0;371;346;0;0;353;
1730966506;07.11.2024;08:01:46;19;0;360;353;0;0;353;
1730967410;07.11.2024;08:16:50;19.1;0;346;353;0;0;346;
1730968313;07.11.2024;08:31:53;19.3;0;353;346;0;0;346;
1730969216;07.11.2024;08:46:56;19.3;0;346;353;0;0;353;
1730970119;07.11.2024;09:01:59;19.2;0;338;353;0;0;353;
1730971022;07.11.2024;09:17:02;19;0;367;353;0;0;346;
1730971925;07.11.2024;09:32:05;19.9;0;346;346;0;0;353;
1730972829;07.11.2024;09:47:09;18.9;0;353;346;0;0;346;
1730973732;07.11.2024;10:02:12;19.4;0;353;353;0;0;346;
1730974635;07.11.2024;10:17:15;19.3;0;353;346;0;0;353;
1730975538;07.11.2024;10:32:18;18.2;0;367;331;0;0;338;
1730976441;07.11.2024;10:47:21;19.1;0;353;338;0;0;346;
1730977344;07.11.2024;11:02:24;18.6;0;353;353;0;0;346;
1730978248;07.11.2024;11:17:28;19.5;0;360;360;0;0;353;
1730979151;07.11.2024;11:32:31;20;0;353;353;0;0;353;
1730980054;07.11.2024;11:47:34;19.9;0;338;353;0;0;353;
1730980957;07.11.2024;12:02:37;20.2;0;338;346;0;0;353;
1730981860;07.11.2024;12:17:40;19.5;0;353;360;0;0;338;
1730982763;07.11.2024;12:32:43;18.8;0;331;353;0;0;353;
1730983666;07.11.2024;12:47:46;18.1;0;367;346;0;0;353;
1730984570;07.11.2024;13:02:50;18.3;0;353;353;0;0;353;
1730985473;07.11.2024;13:17:53;18.9;0;346;338;0;0;353;
1730986376;07.11.2024;13:32:56;18.4;0;338;338;0;0;353;
1730987279;07.11.2024;13:47:59;19;0;360;346;0;0;353;
1730988182;07.11.2024;14:03:02;19.4;0;331;367;0;0;353;
1730989086;07.11.2024;14:18:06;20.8;0;353;346;0;0;353;
1730989989;07.11.2024;14:33:09;20.3;0;346;331;0;0;353;
1730990892;07.11.2024;14:48:12;20.4;0;346;353;0;0;360;
1730991795;07.11.2024;15:03:15;18.9;0;338;353;0;0;353;
1730992698;07.11.2024;15:18:18;18.8;0;360;353;0;0;353;
1730993601;07.11.2024;15:33:21;18.7;0;367;346;0;0;360;
1730994504;07.11.2024;15:48:24;19;0;338;338;0;0;346;
1730995407;07.11.2024;16:03:27;19;0;353;338;0;0;353;
1730996311;07.11.2024;16:18:31;19.4;0;353;353;0;0;353;
1730997214;07.11.2024;16:33:34;19.6;0;353;331;0;0;346;
1730998117;07.11.2024;16:48:37;20.1;0;353;346;0;0;353;
1730999020;07.11.2024;17:03:40;18.9;0;367;353;0;0;353;
1730999923;07.11.2024;17:18:43;19.1;0;346;360;0;0;346;
1731000827;07.11.2024;17:33:47;19.6;0;360;353;0;0;346;
1731001730;07.11.2024;17:48:50;20.2;0;338;353;0;0;353;
1731002633;07.11.2024;18:03:53;20.3;0;367;360;0;0;360;
1731003536;07.11.2024;18:18:56;18.7;0;360;338;0;0;338;
1731004439;07.11.2024;18:33:59;20.3;0;353;346;0;0;338;
1731005342;07.11.2024;18:49:02;20.7;0;346;331;0;0;346;
1731006245;07.11.2024;19:04:05;21.1;0;353;353;0;0;346;
1731007149;07.11.2024;19:19:09;20.3;0;346;353;0;0;353;
1731008052;07.11.2024;19:34:12;17.6;0;353;346;0;0;346;
1731008955;07.11.2024;19:49:15;20.3;0;346;353;0;0;346;
1731009858;07.11.2024;20:04:18;20.8;0;360;353;0;0;353;
1731010761;07.11.2024;20:19:21;20.1;0;346;360;0;0;338;
1731011664;07.11.2024;20:34:24;20.5;0;346;353;0;0;360;
1731012568;07.11.2024;20:49:28;20.7;0;346;353;0;0;353;
1731013471;07.11.2024;21:04:31;19.5;0;367;353;0;0;338;
1731014374;07.11.2024;21:19:34;20.7;0;346;360;0;0;353;
1731015277;07.11.2024;21:34:37;18.5;0;346;338;0;0;338;
1731016180;07.11.2024;21:49:40;20.3;0;338;360;0;0;346;
1731017083;07.11.2024;22:04:43;19.3;0;353;338;0;0;346;
1731017987;07.11.2024;22:19:47;19.9;0;338;353;0;0;353;
1731018890;07.11.2024;22:34:50;19.4;0;346;353;0;0;346;
1731019793;07.11.2024;22:49:53;20.3;0;338;360;0;0;353;
1731020696;07.11.2024;23:04:56;19.8;0;346;331;0;0;346;
1731021599;07.11.2024;23:19:59;20;0;338;353;0;0;353;
1731022502;07.11.2024;23:35:02;18.2;0;367;353;0;0;353;
1731023406;07.11.2024;23:50:06;18.8;0;371;346;0;0;353;
1731024309;08.11.2024;00:05:09;19.9;0;331;353;0;0;346;
1731025212;08.11.2024;00:20:12;20;0;360;353;0;0;346;
1731026115;08.11.2024;00:35:15;19.9;0;346;346;0;0;346;
1731027018;08.11.2024;00:50:18;19.6;0;353;346;0;0;346;
1731027921;08.11.2024;01:05:21;19.2;0;360;328;0;0;353;
1731028825;08.11.2024;01:20:25;20.3;0;331;360;0;0;353;
1731029728;08.11.2024;01:35:28;19.4;0;346;360;0;0;353;
1731030631;08.11.2024;01:50:31;19.6;0;338;353;0;0;360;
1731031534;08.11.2024;02:05:34;17.9;0;360;331;0;0;338;
1731032437;08.11.2024;02:20:37;18.7;0;346;346;0;0;353;
1731033340;08.11.2024;02:35:40;19.3;0;331;346;0;0;346;
1731034244;08.11.2024;02:50:44;18.6;0;353;346;0;0;353;
1731035147;08.11.2024;03:05:47;18.6;0;353;346;0;0;353;
1731036050;08.11.2024;03:20:50;18.6;0;353;338;0;0;353;
1731036953;08.11.2024;03:35:53;20.6;0;346;346;0;0;346;
1731037856;08.11.2024;03:50:56;19.3;0;346;346;0;0;346;
1731038759;08.11.2024;04:05:59;20.4;0;346;346;0;0;353;
1731039663;08.11.2024;04:21:03;17.9;0;346;346;0;0;346;
1731040566;08.11.2024;04:36:06;19.3;0;328;353;0;0;346;
1731041469;08.11.2024;04:51:09;18.3;0;346;338;0;0;346;
1731042372;08.11.2024;05:06:12;19.6;0;346;360;0;0;353;
1731043275;08.11.2024;05:21:15;18.3;0;353;346;0;0;360;
1731044178;08.11.2024;05:36:18;20.1;0;346;353;0;0;353;
1731045081;08.11.2024;05:51:21;20.1;0;331;360;0;0;353;
1731045984;08.11.2024;06:06:24;20.3;0;360;338;0;0;360;
1731046888;08.11.2024;06:21:28;20.3;0;353;353;0;0;360;
1731047791;08.11.2024;06:36:31;18.9;0;353;346;0;0;346;
1731048694;08.11.2024;06:51:34;20.8;0;353;346;0;0;353;
1731049597;08.11.2024;07:06:37;19.4;0;353;346;0;0;353;
1731050500;08.11.2024;07:21:40;18.6;0;367;346;0;0;353;
1731051403;08.11.2024;07:36:43;20.1;0;353;331;0;0;353;
1731052306;08.11.2024;07:51:46;20.3;0;346;346;0;0;346;
1731053210;08.11.2024;08:06:50;20.3;0;353;346;0;0;346;
1731054113;08.11.2024;08:21:53;20.2;0;346;338;0;0;353;
1731055016;08.11.2024;08:36:56;20.2;0;353;353;0;0;346;
1731055919;08.11.2024;08:51:59;20.3;0;338;346;0;0;346;
1731056822;08.11.2024;09:07:02;20.1;0;353;346;0;0;353;
1731057725;08.11.2024;09:22:05;20.1;0;353;338;0;0;338;
1731058628;08.11.2024;09:37:08;20.1;0;353;331;0;0;360;
1731059531;08.11.2024;09:52:11;20.1;0;338;346;0;0;360;
1731060435;08.11.2024;10:07:15;19.6;0;346;346;0;0;346;
1731061338;08.11.2024;10:22:18;20;0;353;353;0;0;353;
1731062241;08.11.2024;10:37:21;20;0;338;346;0;0;353;
1731063144;08.11.2024;10:52:24;20.1;0;353;353;0;0;360;
1731064047;08.11.2024;11:07:27;19.8;0;346;338;0;0;346;
1731064950;08.11.2024;11:22:30;19.6;0;346;346;0;0;338;
1731065853;08.11.2024;11:37:33;19.7;0;346;346;0;0;346;
1731066757;08.11.2024;11:52:37;19.4;0;353;360;0;0;346;
1731067660;08.11.2024;12:07:40;20.1;0;338;338;0;0;346;
1731068563;08.11.2024;12:22:43;20.3;0;353;353;0;0;353;
1731069466;08.11.2024;12:37:46;20.2;0;346;371;0;0;353;
1731070369;08.11.2024;12:52:49;20.2;0;371;346;0;0;346;
1731071272;08.11.2024;13:07:52;20.2;0;360;346;0;0;353;
1731072175;08.11.2024;13:22:55;20.3;0;346;346;0;0;353;
1731073079;08.11.2024;13:37:59;20.1;0;360;367;0;0;360;
1731073982;08.11.2024;13:53:02;20.2;0;346;346;0;0;360;
1731074885;08.11.2024;14:08:05;20.2;0;367;353;0;0;346;
1731075788;08.11.2024;14:23:08;20.1;0;353;346;0;0;346;
1731076691;08.11.2024;14:38:11;20.1;0;338;338;0;0;346;
1731077594;08.11.2024;14:53:14;20;0;338;360;0;0;353;
1731078497;08.11.2024;15:08:17;20;0;346;360;0;0;353;
1731079401;08.11.2024;15:23:21;20.1;0;371;346;0;0;353;
1731080304;08.11.2024;15:38:24;20;0;353;346;0;0;353;
1731081207;08.11.2024;15:53:27;20;0;346;346;0;0;353;
1731082110;08.11.2024;16:08:30;20;0;360;353;0;0;353;
