#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:25:27;
6;
TA_VEST2_RDC	0	5000	255,0,0;
TA_SP5P_2_RDC R	0	5000	0,64,0;
TA_SP10P_2_RDC	0	5000	0,0,128;
TA_LAB_TOPO_RDC	0	5000	128,0,128;
CO_LAB_TOPO_RDC R	0	5000	255,255,0;
DBS_LAB_TOPO_RDC	0	5000	255,128,128;

#!(s);Date;Time;TA_VEST2_RDC;TA_SP5P_2_RDC R;TA_SP10P_2_RDC;TA_LAB_TOPO_RDC;CO_LAB_TOPO_RDC R;DBS_LAB_TOPO_RDC;
1732841470;29.11.2024;00:51:10;19.1;19.2;18.5;0;76;684;
1732842373;29.11.2024;01:06:13;19.1;19.2;18.5;0;73.8;716;
1732843276;29.11.2024;01:21:16;19.1;19.2;18.5;0;73.8;612;
1732844179;29.11.2024;01:36:19;19.1;19.1;18.5;0;73.8;684;
1732845082;29.11.2024;01:51:22;19.1;19.1;18.4;0;73.8;684;
1732845985;29.11.2024;02:06:25;19.1;19.1;18.4;0;76;695;
1732846889;29.11.2024;02:21:29;19;19.1;18.4;0;76;684;
1732847792;29.11.2024;02:36:32;19;19.1;18.4;0;76;677;
1732848695;29.11.2024;02:51:35;19;19;18.4;0;76;727;
1732849598;29.11.2024;03:06:38;19;19.1;18.4;0;76;706;
1732850501;29.11.2024;03:21:41;19.2;19.1;18.4;0;76;634;
1732851404;29.11.2024;03:36:44;19.2;19.2;18.5;0;78.5;677;
1732852308;29.11.2024;03:51:48;19.2;19.2;18.5;0;78.5;601;
1732853211;29.11.2024;04:06:51;19.2;19.2;18.5;0;76;623;
1732854114;29.11.2024;04:21:54;19.2;19.2;18.5;0;78.5;684;
1732855017;29.11.2024;04:36:57;19.2;19.2;18.6;0;76;677;
1732855920;29.11.2024;04:52:00;19.2;19.2;18.6;0;78.5;655;
1732856823;29.11.2024;05:07:03;19.2;19.2;18.6;0;76;644;
1732857727;29.11.2024;05:22:07;19.2;19.3;18.6;0;76;655;
1732858630;29.11.2024;05:37:10;19.2;19.3;18.6;0;76;695;
1732859533;29.11.2024;05:52:13;19.2;19.3;18.6;0;76;601;
1732860436;29.11.2024;06:07:16;19.2;19.3;18.7;0;76;644;
1732861339;29.11.2024;06:22:19;19.1;19.3;18.7;0;76;666;
1732862242;29.11.2024;06:37:22;19.1;19.3;18.7;0;76;684;
1732863146;29.11.2024;06:52:26;19.1;19.3;18.7;0;78.5;655;
1732864049;29.11.2024;07:07:29;19.1;19.4;18.7;0;78.5;655;
1732864952;29.11.2024;07:22:32;19.1;19.4;18.7;0;76;677;
1732865855;29.11.2024;07:37:35;19.1;19.4;18.7;0;78.5;612;
1732866758;29.11.2024;07:52:38;19.1;19.4;18.7;0;76;655;
1732867661;29.11.2024;08:07:41;19;19.4;18.7;0;78.5;677;
1732868564;29.11.2024;08:22:44;19;19.4;18.6;0;76;684;
1732869468;29.11.2024;08:37:48;19;19.4;18.6;0;78.5;677;
1732870371;29.11.2024;08:52:51;19;19.4;18.6;0;76;634;
1732871274;29.11.2024;09:07:54;19;19.4;18.6;0;78.5;695;
1732872177;29.11.2024;09:22:57;19;19.5;18.5;0;76;634;
1732873080;29.11.2024;09:38:00;19;19.5;18.5;0;78.5;684;
1732873983;29.11.2024;09:53:03;19;19.5;18.5;0;78.5;684;
1732874887;29.11.2024;10:08:07;19.1;19.5;18.5;0;78.5;706;
1732875790;29.11.2024;10:23:10;19.1;19.6;18.5;0;78.5;666;
1732876693;29.11.2024;10:38:13;19.1;19.7;18.5;0;76;655;
1732877596;29.11.2024;10:53:16;19.1;19.9;18.5;0;78.5;677;
1732878499;29.11.2024;11:08:19;18.6;20;18.6;0;80.6;677;
1732879402;29.11.2024;11:23:22;19.1;20.1;18.6;0;78.5;684;
1732880305;29.11.2024;11:38:25;19.2;20.1;18.7;0;78.5;634;
1732881209;29.11.2024;11:53:29;19.2;20.2;18.7;0;78.5;677;
1732882112;29.11.2024;12:08:32;19.3;20.2;18.8;0;76;684;
1732883015;29.11.2024;12:23:35;19.3;20.3;18.9;0;76;666;
1732883918;29.11.2024;12:38:38;19.5;20.4;19;0;78.5;666;
1732884821;29.11.2024;12:53:41;19.3;20.5;19.1;0;78.5;644;
1732885724;29.11.2024;13:08:44;19.3;20.5;19.2;0;78.5;727;
1732886628;29.11.2024;13:23:48;19.3;20.6;19.3;0;76;644;
1732887531;29.11.2024;13:38:51;19.3;20.6;19.3;0;76;677;
1732888434;29.11.2024;13:53:54;19.3;20.5;19.3;0;76;594;
1732889337;29.11.2024;14:08:57;19.4;20.4;19.3;0;76;695;
1732890240;29.11.2024;14:24:00;19.4;20.4;19.3;0;76;684;
1732891144;29.11.2024;14:39:04;19.4;20.3;19.3;0;76;677;
1732892047;29.11.2024;14:54:07;19.4;20.3;19.3;0;76;684;
1732892950;29.11.2024;15:09:10;19.4;20.2;19.2;0;76;684;
1732893853;29.11.2024;15:24:13;19.4;20.2;19.1;0;76;727;
1732894756;29.11.2024;15:39:16;19.5;20.3;19;0;76;623;
1732895659;29.11.2024;15:54:19;19.4;20.4;19;0;76;551;
1732896562;29.11.2024;16:09:22;19.4;20.5;18.9;0;76;684;
1732897466;29.11.2024;16:24:26;19.4;20.5;18.9;0;76;684;
1732898369;29.11.2024;16:39:29;19.4;20.5;18.8;0;73.8;655;
1732899272;29.11.2024;16:54:32;19.4;20.5;18.8;0;76;706;
1732900175;29.11.2024;17:09:35;19.4;20.5;18.7;0;76;655;
1732901078;29.11.2024;17:24:38;19.4;20.5;18.7;0;73.8;644;
1732901981;29.11.2024;17:39:41;19.4;20.5;18.7;0;73.8;716;
1732902885;29.11.2024;17:54:45;19.3;20.5;18.7;0;73.8;666;
1732903788;29.11.2024;18:09:48;19.3;20.5;18.6;0;71.6;684;
1732904691;29.11.2024;18:24:51;19.3;20.5;18.7;0;73.8;695;
1732905594;29.11.2024;18:39:54;19.2;20.5;18.7;0;73.8;655;
1732906497;29.11.2024;18:54:57;19.3;20.2;18.6;0;73.8;706;
1732907400;29.11.2024;19:10:00;19.3;20.1;18.6;0;73.8;727;
1732908303;29.11.2024;19:25:03;19.2;20.1;18.6;0;73.8;716;
1732909206;29.11.2024;19:40:06;19.2;20;18.5;0;73.8;684;
1732910109;29.11.2024;19:55:09;19.2;19.9;18.5;0;73.8;716;
1732911012;29.11.2024;20:10:12;19.2;19.9;18.5;0;73.8;677;
1732911916;29.11.2024;20:25:16;19.2;20;18.8;0;73.8;716;
1732912819;29.11.2024;20:40:19;19.2;20;18.8;0;73.8;677;
1732913722;29.11.2024;20:55:22;19.2;20;18.7;0;73.8;706;
1732914625;29.11.2024;21:10:25;19.2;20;18.7;0;76;684;
1732915528;29.11.2024;21:25:28;19.2;20;18.7;0;73.8;644;
1732916431;29.11.2024;21:40:31;19.2;20;18.6;0;73.8;666;
1732917334;29.11.2024;21:55:34;19.2;19.9;18.6;0;71.6;684;
1732918237;29.11.2024;22:10:37;19.2;19.9;18.6;0;73.8;655;
1732919141;29.11.2024;22:25:41;19.1;19.9;18.6;0;73.8;684;
1732920044;29.11.2024;22:40:44;19.1;19.9;18.6;0;73.8;716;
1732920947;29.11.2024;22:55:47;19.1;19.9;18.6;0;71.6;716;
1732921850;29.11.2024;23:10:50;19.1;19.8;18.5;0;73.8;695;
1732922753;29.11.2024;23:25:53;19.1;19.8;18.5;0;73.8;706;
1732923656;29.11.2024;23:40:56;19.1;19.8;18.5;0;73.8;695;
1732924560;29.11.2024;23:56:00;19.1;19.8;18.5;0;73.8;612;
1732925463;30.11.2024;00:11:03;19.1;19.8;18.4;0;73.8;655;
1732926366;30.11.2024;00:26:06;19.1;19.8;18.4;0;73.8;716;
1732927269;30.11.2024;00:41:09;19;19.7;18.4;0;73.8;655;
1732928172;30.11.2024;00:56:12;19;19.7;18.4;0;73.8;706;
1732929075;30.11.2024;01:11:15;19;19.7;18.4;0;71.6;677;
1732929979;30.11.2024;01:26:19;19;19.7;18.3;0;71.6;655;
1732930882;30.11.2024;01:41:22;19;19.6;18.4;0;73.8;684;
1732931785;30.11.2024;01:56:25;19;19.6;18.3;0;73.8;666;
1732932688;30.11.2024;02:11:28;19;19.6;18.3;0;73.8;666;
1732933591;30.11.2024;02:26:31;19;19.6;18.3;0;73.8;677;
1732934494;30.11.2024;02:41:34;19;19.6;18.3;0;73.8;727;
1732935398;30.11.2024;02:56:38;18.9;19.5;18.3;0;73.8;634;
1732936301;30.11.2024;03:11:41;18.9;19.5;18.3;0;73.8;612;
1732937204;30.11.2024;03:26:44;18.9;19.5;18.2;0;73.8;594;
1732938107;30.11.2024;03:41:47;18.9;19.5;18.2;0;73.8;634;
1732939010;30.11.2024;03:56:50;18.9;19.5;18.2;0;73.8;666;
1732939914;30.11.2024;04:11:54;18.9;19.5;18.2;0;73.8;666;
1732940817;30.11.2024;04:26:57;18.9;19.5;18.1;0;73.8;666;
1732941720;30.11.2024;04:42:00;18.9;19.5;18.2;0;73.8;684;
1732942623;30.11.2024;04:57:03;18.9;19.4;18.2;0;73.8;684;
1732943526;30.11.2024;05:12:06;18.9;19.4;18.1;0;73.8;655;
1732944430;30.11.2024;05:27:10;18.9;19.4;18.1;0;73.8;601;
1732945333;30.11.2024;05:42:13;18.8;19.4;18.1;0;73.8;684;
1732946236;30.11.2024;05:57:16;18.8;19.4;18.1;0;73.8;666;
1732947139;30.11.2024;06:12:19;18.8;19.3;18.1;0;73.8;706;
1732948042;30.11.2024;06:27:22;18.8;19.3;18.1;0;73.8;655;
1732948945;30.11.2024;06:42:25;18.8;19.3;18;0;73.8;695;
1732949848;30.11.2024;06:57:28;18.8;19.3;18;0;73.8;655;
1732950752;30.11.2024;07:12:32;18.8;19.3;18;0;73.8;738;
1732951655;30.11.2024;07:27:35;18.8;19.3;18;0;73.8;612;
1732952558;30.11.2024;07:42:38;18.8;19.3;18;0;73.8;634;
1732953461;30.11.2024;07:57:41;18.8;19.2;18;0;73.8;695;
1732954364;30.11.2024;08:12:44;18.8;19.2;18;0;73.8;655;
1732955267;30.11.2024;08:27:47;18.7;19.2;18;0;73.8;684;
1732956171;30.11.2024;08:42:51;18.8;19.2;17.9;0;73.8;684;
1732957074;30.11.2024;08:57:54;18.8;19.2;18;0;73.8;612;
1732957977;30.11.2024;09:12:57;18.7;19.2;18;0;73.8;623;
1732958880;30.11.2024;09:28:00;18.7;19.2;18.1;0;73.8;684;
1732959783;30.11.2024;09:43:03;18.7;19.1;18.1;0;73.8;677;
1732960686;30.11.2024;09:58:06;18.8;19.2;18.1;0;73.8;677;
1732961590;30.11.2024;10:13:10;18.8;19.2;18.1;0;73.8;716;
1732962493;30.11.2024;10:28:13;18.8;19.2;18.1;0;73.8;655;
1732963396;30.11.2024;10:43:16;18.8;19.3;18.1;0;73.8;695;
1732964299;30.11.2024;10:58:19;18.8;19.4;18.2;0;73.8;634;
1732965203;30.11.2024;11:13:23;18.8;19.4;18.3;0;73.8;677;
1732966106;30.11.2024;11:28:26;18.8;19.4;18.4;0;73.8;695;
1732967009;30.11.2024;11:43:29;18.8;19.4;18.6;0;76;684;
1732967912;30.11.2024;11:58:32;18.8;19.5;18.7;0;76;695;
1732968815;30.11.2024;12:13:35;18.8;19.5;18.9;0;73.8;738;
1732969718;30.11.2024;12:28:38;18.8;19.6;19;0;76;677;
1732970622;30.11.2024;12:43:42;18.9;19.6;19.1;0;76;666;
1732971525;30.11.2024;12:58:45;18.8;19.6;19.2;0;76;716;
1732972428;30.11.2024;13:13:48;18.9;19.7;19.2;0;76;716;
1732973331;30.11.2024;13:28:51;18.9;19.7;19.2;0;76;655;
1732974234;30.11.2024;13:43:54;18.9;19.7;19.2;0;76;706;
1732975137;30.11.2024;13:58:57;18.9;19.7;19.3;0;78.5;666;
1732976041;30.11.2024;14:14:01;18.9;19.6;19.4;0;78.5;666;
1732976944;30.11.2024;14:29:04;18.9;19.7;19.2;0;78.5;634;
1732977847;30.11.2024;14:44:07;18.9;19.6;19.2;0;78.5;695;
1732978750;30.11.2024;14:59:10;18.9;19.6;19.2;0;78.5;644;
1732979653;30.11.2024;15:14:13;18.9;19.6;19.1;0;76;706;
1732980556;30.11.2024;15:29:16;18.9;19.6;19;0;76;644;
1732981459;30.11.2024;15:44:19;18.9;19.7;19;0;78.5;612;
1732982363;30.11.2024;15:59:23;18.9;19.7;18.9;0;76;695;
1732983266;30.11.2024;16:14:26;18.9;19.6;18.8;0;76;634;
1732984169;30.11.2024;16:29:29;18.9;19.6;18.8;0;76;644;
1732985072;30.11.2024;16:44:32;18.9;19.6;18.7;0;76;666;
1732985976;30.11.2024;16:59:36;18.9;19.6;18.7;0;76;716;
1732986879;30.11.2024;17:14:39;18.9;19.6;18.6;0;73.8;572;
1732987782;30.11.2024;17:29:42;18.9;19.6;18.6;0;73.8;684;
1732988685;30.11.2024;17:44:45;18.9;19.6;18.5;0;73.8;684;
1732989588;30.11.2024;17:59:48;18.9;19.6;18.5;0;71.6;684;
1732990491;30.11.2024;18:14:51;18.9;19.5;18.4;0;73.8;677;
1732991394;30.11.2024;18:29:54;18.9;19.5;18.4;0;73.8;684;
1732992298;30.11.2024;18:44:58;18.9;19.5;18.4;0;73.8;684;
1732993201;30.11.2024;19:00:01;18.9;19.5;18.3;0;73.8;666;
1732994104;30.11.2024;19:15:04;18.9;19.5;18.3;0;73.8;666;
1732995007;30.11.2024;19:30:07;18.9;19.5;18.3;0;71.6;684;
1732995910;30.11.2024;19:45:10;18.8;19.5;18.3;0;73.8;666;
1732996813;30.11.2024;20:00:13;18.8;19.5;18.2;0;73.8;684;
1732997716;30.11.2024;20:15:16;18.8;19.4;18.2;0;73.8;677;
1732998620;30.11.2024;20:30:20;18.8;19.4;18.2;0;71.6;684;
1732999523;30.11.2024;20:45:23;18.8;19.4;18.1;0;73.8;677;
1733000426;30.11.2024;21:00:26;18.8;19.4;18.1;0;73.8;572;
1733001329;30.11.2024;21:15:29;18.8;19.3;18.1;0;73.8;684;
1733002232;30.11.2024;21:30:32;18.8;19.3;18.1;0;71.6;677;
1733003135;30.11.2024;21:45:35;18.8;19.3;18.1;0;73.8;666;
