#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:34:18;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1736158102;06.01.2025;10:08:22;127.056;222.33;354.447;290.2;9.4;842.3;
1736159002;06.01.2025;10:23:22;127.06;222.334;354.467;290.2;9.4;842.3;
1736159903;06.01.2025;10:38:23;127.063;222.336;354.483;290.2;9.4;842.3;
1736160803;06.01.2025;10:53:23;127.066;222.339;354.5;290.2;9.4;842.3;
1736161703;06.01.2025;11:08:23;127.068;222.342;354.516;290.2;9.4;842.3;
1736162603;06.01.2025;11:23:23;127.071;222.345;354.533;290.2;9.4;842.4;
1736163504;06.01.2025;11:38:24;127.073;222.348;354.555;290.2;9.4;842.4;
1736164404;06.01.2025;11:53:24;127.075;222.352;354.578;290.2;9.4;842.4;
1736165304;06.01.2025;12:08:24;127.078;222.356;354.596;290.2;9.4;842.5;
1736166205;06.01.2025;12:23:25;127.08;222.36;354.612;290.2;9.4;842.5;
1736167105;06.01.2025;12:38:25;127.082;222.362;354.63;290.2;9.4;842.6;
1736168005;06.01.2025;12:53:25;127.084;222.365;354.647;290.2;9.4;842.6;
1736168905;06.01.2025;13:08:25;127.086;222.369;354.663;290.2;9.4;842.6;
1736169806;06.01.2025;13:23:26;127.088;222.372;354.678;290.2;9.4;842.7;
1736170706;06.01.2025;13:38:26;127.091;222.377;354.694;290.2;9.4;842.8;
1736171606;06.01.2025;13:53:26;127.093;222.381;354.711;290.2;9.4;842.8;
1736172507;06.01.2025;14:08:27;127.095;222.384;354.725;290.2;9.4;842.8;
1736173407;06.01.2025;14:23:27;127.097;222.387;354.739;290.2;9.4;842.9;
1736174307;06.01.2025;14:38:27;127.099;222.39;354.749;290.2;9.4;843;
1736175208;06.01.2025;14:53:28;127.101;222.394;354.762;290.2;9.4;843.1;
1736176108;06.01.2025;15:08:28;127.103;222.399;354.777;290.2;9.4;843.2;
1736177008;06.01.2025;15:23:28;127.106;222.404;354.79;290.2;9.4;843.3;
1736177909;06.01.2025;15:38:29;127.109;222.408;354.8;290.2;9.4;843.3;
1736178809;06.01.2025;15:53:29;127.112;222.411;354.809;290.2;9.4;843.4;
1736179709;06.01.2025;16:08:29;127.115;222.415;354.817;290.2;9.4;843.5;
1736180609;06.01.2025;16:23:29;127.117;222.419;354.826;290.2;9.4;843.5;
1736181510;06.01.2025;16:38:30;127.119;222.424;354.836;290.2;9.4;843.5;
1736182410;06.01.2025;16:53:30;127.123;222.428;354.847;290.2;9.4;843.5;
1736183310;06.01.2025;17:08:30;127.127;222.431;354.858;290.2;9.4;843.5;
1736184211;06.01.2025;17:23:31;127.131;222.433;354.872;290.2;9.4;843.6;
1736185111;06.01.2025;17:38:31;127.136;222.437;354.885;290.2;9.4;843.6;
1736186011;06.01.2025;17:53:31;127.14;222.443;354.897;290.2;9.4;843.6;
1736186912;06.01.2025;18:08:32;127.144;222.447;354.91;290.2;9.4;843.7;
1736187812;06.01.2025;18:23:32;127.145;222.449;354.922;290.2;9.4;843.7;
1736188712;06.01.2025;18:38:32;127.145;222.451;354.933;290.2;9.4;843.7;
1736189612;06.01.2025;18:53:32;127.146;222.453;354.94;290.2;9.4;843.7;
1736190513;06.01.2025;19:08:33;127.148;222.456;354.945;290.2;9.4;843.7;
1736191413;06.01.2025;19:23:33;127.149;222.456;354.947;290.2;9.4;843.7;
1736192313;06.01.2025;19:38:33;127.149;222.456;354.948;290.2;9.4;843.7;
1736193214;06.01.2025;19:53:34;127.15;222.456;354.949;290.2;9.4;843.7;
1736194114;06.01.2025;20:08:34;127.15;222.456;354.951;290.2;9.4;843.7;
1736195014;06.01.2025;20:23:34;127.15;222.457;354.954;290.2;9.4;843.8;
1736195915;06.01.2025;20:38:35;127.15;222.457;354.954;290.2;9.4;843.8;
1736196815;06.01.2025;20:53:35;127.15;222.457;354.954;290.2;9.4;843.8;
1736197715;06.01.2025;21:08:35;127.15;222.457;354.954;290.2;9.4;843.8;
1736198615;06.01.2025;21:23:35;127.15;222.457;354.954;290.2;9.4;843.8;
1736199516;06.01.2025;21:38:36;127.15;222.457;354.954;290.2;9.4;843.8;
1736200416;06.01.2025;21:53:36;127.15;222.457;354.954;290.2;9.4;843.8;
1736201316;06.01.2025;22:08:36;127.15;222.457;354.954;290.2;9.4;843.8;
1736202217;06.01.2025;22:23:37;127.15;222.457;354.954;290.2;9.4;843.8;
1736203117;06.01.2025;22:38:37;127.15;222.457;354.954;290.2;9.4;843.8;
1736204017;06.01.2025;22:53:37;127.15;222.457;354.954;290.2;9.4;843.8;
1736204918;06.01.2025;23:08:38;127.15;222.457;354.954;290.2;9.4;843.8;
1736205818;06.01.2025;23:23:38;127.15;222.457;354.954;290.2;9.4;843.8;
1736206718;06.01.2025;23:38:38;127.15;222.457;354.954;290.2;9.4;843.8;
1736207619;06.01.2025;23:53:39;127.15;222.457;354.954;290.2;9.4;843.8;
1736208519;07.01.2025;00:08:39;127.15;222.457;354.954;290.2;9.4;843.8;
1736209419;07.01.2025;00:23:39;127.15;222.457;354.954;290.2;9.4;843.8;
1736210320;07.01.2025;00:38:40;127.15;222.457;354.954;290.2;9.4;843.8;
1736211220;07.01.2025;00:53:40;127.15;222.457;354.954;290.2;9.4;843.8;
1736212120;07.01.2025;01:08:40;127.15;222.457;354.954;290.2;9.4;843.8;
1736213020;07.01.2025;01:23:40;127.15;222.457;354.954;290.2;9.4;843.8;
1736213921;07.01.2025;01:38:41;127.15;222.457;354.954;290.2;9.4;843.8;
1736214821;07.01.2025;01:53:41;127.15;222.457;354.955;290.2;9.4;843.8;
1736215721;07.01.2025;02:08:41;127.15;222.457;354.955;290.2;9.4;843.8;
1736216622;07.01.2025;02:23:42;127.15;222.457;354.955;290.2;9.4;843.8;
1736217522;07.01.2025;02:38:42;127.15;222.457;354.955;290.2;9.4;843.8;
1736218422;07.01.2025;02:53:42;127.15;222.457;354.955;290.2;9.4;843.8;
1736219323;07.01.2025;03:08:43;127.15;222.457;354.955;290.2;9.4;843.8;
1736220223;07.01.2025;03:23:43;127.15;222.457;354.955;290.2;9.4;843.8;
1736221123;07.01.2025;03:38:43;127.15;222.457;354.955;290.2;9.4;843.8;
1736222024;07.01.2025;03:53:44;127.15;222.457;354.955;290.2;9.4;843.8;
1736222924;07.01.2025;04:08:44;127.15;222.457;354.955;290.2;9.4;843.8;
1736223824;07.01.2025;04:23:44;127.15;222.457;354.955;290.2;9.4;843.8;
1736224725;07.01.2025;04:38:45;127.15;222.457;354.955;290.2;9.4;843.8;
1736225625;07.01.2025;04:53:45;127.15;222.457;354.955;290.2;9.4;843.8;
1736226525;07.01.2025;05:08:45;127.15;222.457;354.955;290.2;9.4;843.8;
1736227426;07.01.2025;05:23:46;127.15;222.457;354.955;290.2;9.4;843.8;
1736228326;07.01.2025;05:38:46;127.15;222.457;354.955;290.2;9.4;843.8;
1736229226;07.01.2025;05:53:46;127.15;222.457;354.955;290.2;9.4;843.8;
1736230126;07.01.2025;06:08:46;127.15;222.457;354.955;290.2;9.4;843.9;
1736231027;07.01.2025;06:23:47;127.15;222.457;354.955;290.2;9.4;843.9;
1736231927;07.01.2025;06:38:47;127.15;222.457;354.955;290.2;9.4;844;
1736232827;07.01.2025;06:53:47;127.15;222.457;354.955;290.2;9.4;844;
1736233728;07.01.2025;07:08:48;127.15;222.457;354.955;290.2;9.4;844;
1736234628;07.01.2025;07:23:48;127.15;222.457;354.955;290.2;9.4;844;
1736235528;07.01.2025;07:38:48;127.15;222.457;354.955;290.2;9.4;844;
1736236429;07.01.2025;07:53:49;127.15;222.457;354.955;290.2;9.4;844;
1736236914;07.01.2025;08:01:54;127.15;222.458;354.957;290.3;9.4;844;
1736237329;07.01.2025;08:08:49;127.15;222.457;354.957;290.3;9.4;844;
1736237815;07.01.2025;08:16:55;127.15;222.459;354.957;290.3;9.4;844;
1736238715;07.01.2025;08:31:55;127.15;222.459;354.957;290.3;9.4;844;
1736239615;07.01.2025;08:46:55;127.15;222.462;354.959;290.3;9.4;844.1;
1736240516;07.01.2025;09:01:56;127.158;222.488;354.99;290.3;9.4;844.1;
1736241416;07.01.2025;09:16:56;127.168;222.507;355.017;290.3;9.4;844.1;
1736242316;07.01.2025;09:31:56;127.174;222.515;355.034;290.3;9.4;844.1;
1736243217;07.01.2025;09:46:57;127.178;222.519;355.044;290.3;9.4;844.2;
1736244117;07.01.2025;10:01:57;127.179;222.521;355.049;290.3;9.4;844.2;
1736245017;07.01.2025;10:16:57;127.18;222.523;355.054;290.3;9.4;844.2;
1736245917;07.01.2025;10:31:57;127.18;222.525;355.057;290.3;9.4;844.3;
1736246818;07.01.2025;10:46:58;127.18;222.526;355.059;290.3;9.4;844.3;
1736247718;07.01.2025;11:01:58;127.18;222.528;355.06;290.3;9.4;844.3;
1736248618;07.01.2025;11:16:58;127.182;222.534;355.067;290.3;9.4;844.4;
1736249519;07.01.2025;11:31:59;127.184;222.54;355.074;290.3;9.4;844.4;
1736250419;07.01.2025;11:46:59;127.186;222.545;355.082;290.3;9.4;844.4;
1736251319;07.01.2025;12:01:59;127.188;222.549;355.087;290.3;9.4;844.5;
1736252220;07.01.2025;12:17:00;127.19;222.554;355.093;290.3;9.4;844.6;
1736253120;07.01.2025;12:32:00;127.192;222.558;355.099;290.3;9.4;844.6;
1736254020;07.01.2025;12:47:00;127.193;222.562;355.103;290.3;9.4;844.6;
1736254921;07.01.2025;13:02:01;127.195;222.566;355.11;290.3;9.4;844.7;
1736255821;07.01.2025;13:17:01;127.197;222.572;355.117;290.3;9.4;844.7;
1736256721;07.01.2025;13:32:01;127.198;222.572;355.119;290.3;9.4;844.8;
1736257621;07.01.2025;13:47:01;127.199;222.573;355.121;290.3;9.4;844.9;
1736258522;07.01.2025;14:02:02;127.199;222.574;355.121;290.3;9.4;845;
1736259422;07.01.2025;14:17:02;127.199;222.574;355.121;290.3;9.4;845;
1736260322;07.01.2025;14:32:02;127.199;222.575;355.121;290.3;9.4;845.1;
1736261223;07.01.2025;14:47:03;127.199;222.576;355.121;290.3;9.4;845.1;
1736262123;07.01.2025;15:02:03;127.199;222.577;355.121;290.3;9.4;845.2;
1736263023;07.01.2025;15:17:03;127.199;222.578;355.121;290.3;9.4;845.2;
1736263924;07.01.2025;15:32:04;127.199;222.58;355.121;290.3;9.4;845.2;
1736264824;07.01.2025;15:47:04;127.199;222.581;355.121;290.3;9.4;845.3;
1736265724;07.01.2025;16:02:04;127.199;222.582;355.121;290.3;9.4;845.3;
1736266625;07.01.2025;16:17:05;127.199;222.583;355.121;290.3;9.4;845.4;
1736267525;07.01.2025;16:32:05;127.199;222.584;355.121;290.3;9.4;845.4;
1736268425;07.01.2025;16:47:05;127.199;222.585;355.121;290.3;9.4;845.5;
1736269325;07.01.2025;17:02:05;127.199;222.586;355.121;290.3;9.4;845.5;
1736270226;07.01.2025;17:17:06;127.199;222.587;355.121;290.3;9.4;845.6;
1736271126;07.01.2025;17:32:06;127.199;222.588;355.121;290.3;9.4;845.6;
1736272026;07.01.2025;17:47:06;127.199;222.589;355.121;290.3;9.4;845.6;
1736272927;07.01.2025;18:02:07;127.199;222.589;355.121;290.3;9.4;845.6;
1736273827;07.01.2025;18:17:07;127.199;222.59;355.121;290.3;9.4;845.6;
1736274727;07.01.2025;18:32:07;127.199;222.591;355.121;290.3;9.4;845.6;
1736275628;07.01.2025;18:47:08;127.199;222.591;355.121;290.3;9.4;845.6;
1736276528;07.01.2025;19:02:08;127.199;222.592;355.121;290.3;9.4;845.7;
1736277428;07.01.2025;19:17:08;127.199;222.592;355.121;290.3;9.4;845.7;
1736278329;07.01.2025;19:32:09;127.199;222.593;355.121;290.3;9.4;845.7;
1736279229;07.01.2025;19:47:09;127.199;222.594;355.121;290.3;9.4;845.7;
1736280129;07.01.2025;20:02:09;127.199;222.594;355.121;290.3;9.4;845.7;
1736281029;07.01.2025;20:17:09;127.199;222.595;355.121;290.3;9.4;845.7;
1736281930;07.01.2025;20:32:10;127.199;222.595;355.121;290.3;9.4;845.7;
1736282830;07.01.2025;20:47:10;127.199;222.596;355.121;290.3;9.4;845.7;
1736283730;07.01.2025;21:02:10;127.199;222.597;355.121;290.3;9.4;845.7;
1736284631;07.01.2025;21:17:11;127.199;222.597;355.121;290.3;9.4;845.7;
1736285531;07.01.2025;21:32:11;127.199;222.598;355.121;290.3;9.4;845.7;
1736286431;07.01.2025;21:47:11;127.199;222.598;355.121;290.3;9.4;845.7;
1736287332;07.01.2025;22:02:12;127.199;222.599;355.121;290.3;9.4;845.7;
1736288232;07.01.2025;22:17:12;127.199;222.599;355.121;290.3;9.4;845.7;
1736289132;07.01.2025;22:32:12;127.199;222.6;355.121;290.3;9.4;845.7;
1736290032;07.01.2025;22:47:12;127.199;222.601;355.121;290.3;9.4;845.7;
1736290933;07.01.2025;23:02:13;127.199;222.601;355.121;290.3;9.4;845.7;
1736291833;07.01.2025;23:17:13;127.199;222.602;355.121;290.3;9.4;845.7;
1736292733;07.01.2025;23:32:13;127.199;222.602;355.121;290.3;9.4;845.7;
1736293634;07.01.2025;23:47:14;127.199;222.603;355.121;290.3;9.4;845.7;
1736294534;08.01.2025;00:02:14;127.199;222.603;355.121;290.3;9.4;845.7;
1736295434;08.01.2025;00:17:14;127.199;222.604;355.121;290.3;9.4;845.7;
1736296335;08.01.2025;00:32:15;127.199;222.604;355.121;290.3;9.4;845.7;
1736297235;08.01.2025;00:47:15;127.199;222.605;355.121;290.3;9.4;845.7;
1736298135;08.01.2025;01:02:15;127.199;222.605;355.121;290.3;9.4;845.7;
1736299035;08.01.2025;01:17:15;127.199;222.606;355.121;290.3;9.4;845.7;
1736299936;08.01.2025;01:32:16;127.199;222.606;355.121;290.3;9.4;845.7;
1736300836;08.01.2025;01:47:16;127.199;222.607;355.121;290.3;9.4;845.7;
1736301736;08.01.2025;02:02:16;127.199;222.608;355.121;290.3;9.4;845.7;
1736302637;08.01.2025;02:17:17;127.199;222.608;355.121;290.3;9.4;845.7;
1736303537;08.01.2025;02:32:17;127.199;222.609;355.121;290.3;9.4;845.7;
1736304437;08.01.2025;02:47:17;127.199;222.609;355.121;290.3;9.4;845.7;
1736305338;08.01.2025;03:02:18;127.199;222.61;355.121;290.3;9.4;845.7;
1736306238;08.01.2025;03:17:18;127.199;222.611;355.121;290.3;9.4;845.7;
1736307138;08.01.2025;03:32:18;127.199;222.611;355.121;290.3;9.4;845.7;
1736308038;08.01.2025;03:47:18;127.199;222.612;355.121;290.3;9.4;845.7;
1736308939;08.01.2025;04:02:19;127.199;222.613;355.121;290.3;9.4;845.7;
1736309839;08.01.2025;04:17:19;127.199;222.613;355.121;290.3;9.4;845.7;
1736310739;08.01.2025;04:32:19;127.199;222.614;355.121;290.3;9.4;845.7;
1736311640;08.01.2025;04:47:20;127.199;222.615;355.121;290.3;9.4;845.7;
1736312540;08.01.2025;05:02:20;127.199;222.615;355.121;290.3;9.4;845.7;
1736313440;08.01.2025;05:17:20;127.199;222.616;355.121;290.3;9.4;845.7;
1736314341;08.01.2025;05:32:21;127.199;222.617;355.121;290.3;9.4;845.7;
1736315241;08.01.2025;05:47:21;127.199;222.617;355.121;290.3;9.4;845.8;
1736316141;08.01.2025;06:02:21;127.199;222.618;355.121;290.3;9.4;845.8;
1736317041;08.01.2025;06:17:21;127.199;222.619;355.121;290.3;9.4;845.8;
1736317942;08.01.2025;06:32:22;127.199;222.619;355.121;290.3;9.4;845.8;
1736318842;08.01.2025;06:47:22;127.199;222.62;355.121;290.3;9.4;845.8;
1736319742;08.01.2025;07:02:22;127.199;222.621;355.121;290.3;9.4;845.8;
1736320643;08.01.2025;07:17:23;127.199;222.621;355.121;290.3;9.4;845.8;
1736321543;08.01.2025;07:32:23;127.199;222.622;355.121;290.3;9.4;845.8;
1736322443;08.01.2025;07:47:23;127.199;222.623;355.121;290.3;9.4;845.8;
1736323344;08.01.2025;08:02:24;127.199;222.623;355.121;290.3;9.4;845.8;
1736324244;08.01.2025;08:17:24;127.199;222.624;355.121;290.3;9.4;845.9;
1736325144;08.01.2025;08:32:24;127.199;222.625;355.121;290.3;9.4;845.9;
1736326044;08.01.2025;08:47:24;127.199;222.625;355.121;290.3;9.4;845.9;
1736326945;08.01.2025;09:02:25;127.199;222.626;355.121;290.3;9.4;845.9;
1736327845;08.01.2025;09:17:25;127.199;222.627;355.121;290.3;9.4;845.9;
1736328745;08.01.2025;09:32:25;127.199;222.627;355.121;290.3;9.4;846;
1736329646;08.01.2025;09:47:26;127.199;222.628;355.121;290.3;9.4;846;
1736330546;08.01.2025;10:02:26;127.199;222.628;355.121;290.3;9.4;846;
1736331446;08.01.2025;10:17:26;127.199;222.629;355.121;290.3;9.4;846.1;
1736332347;08.01.2025;10:32:27;127.199;222.63;355.121;290.3;9.4;846.1;
1736333247;08.01.2025;10:47:27;127.199;222.63;355.121;290.3;9.4;846.2;
1736334147;08.01.2025;11:02:27;127.199;222.631;355.121;290.3;9.4;846.2;
1736335048;08.01.2025;11:17:28;127.199;222.632;355.121;290.3;9.4;846.2;
1736335948;08.01.2025;11:32:28;127.199;222.632;355.121;290.3;9.4;846.2;
1736336848;08.01.2025;11:47:28;127.199;222.633;355.121;290.3;9.4;846.3;
1736337749;08.01.2025;12:02:29;127.199;222.633;355.121;290.3;9.4;846.3;
1736338649;08.01.2025;12:17:29;127.199;222.634;355.121;290.3;9.4;846.3;
1736339549;08.01.2025;12:32:29;127.199;222.635;355.121;290.3;9.4;846.4;
1736340449;08.01.2025;12:47:29;127.199;222.635;355.121;290.3;9.4;846.4;
1736341350;08.01.2025;13:02:30;127.199;222.636;355.121;290.3;9.4;846.5;
1736342250;08.01.2025;13:17:30;127.199;222.636;355.121;290.3;9.4;846.5;
1736343150;08.01.2025;13:32:30;127.199;222.637;355.121;290.3;9.4;846.5;
1736344051;08.01.2025;13:47:31;127.199;222.637;355.121;290.3;9.4;846.6;
1736344951;08.01.2025;14:02:31;127.199;222.638;355.121;290.3;9.4;846.7;
1736345851;08.01.2025;14:17:31;127.199;222.639;355.121;290.3;9.4;846.8;
1736346752;08.01.2025;14:32:32;127.199;222.639;355.121;290.3;9.4;846.8;
1736347652;08.01.2025;14:47:32;127.199;222.64;355.121;290.3;9.4;846.9;
1736348552;08.01.2025;15:02:32;127.199;222.64;355.121;290.3;9.4;846.9;
1736349453;08.01.2025;15:17:33;127.199;222.641;355.121;290.3;9.4;846.9;
1736350353;08.01.2025;15:32:33;127.199;222.641;355.121;290.3;9.4;847;
1736351253;08.01.2025;15:47:33;127.199;222.642;355.121;290.3;9.4;847;
1736352153;08.01.2025;16:02:33;127.199;222.642;355.121;290.3;9.4;847;
1736353054;08.01.2025;16:17:34;127.199;222.642;355.121;290.3;9.4;847.1;
1736353954;08.01.2025;16:32:34;127.199;222.643;355.121;290.3;9.4;847.1;
1736354854;08.01.2025;16:47:34;127.199;222.643;355.121;290.3;9.4;847.1;
1736355755;08.01.2025;17:02:35;127.199;222.643;355.121;290.3;9.4;847.1;
1736356655;08.01.2025;17:17:35;127.199;222.643;355.121;290.3;9.4;847.1;
1736357555;08.01.2025;17:32:35;127.199;222.643;355.121;290.3;9.4;847.2;
1736358456;08.01.2025;17:47:36;127.199;222.643;355.121;290.3;9.4;847.2;
1736359356;08.01.2025;18:02:36;127.199;222.643;355.121;290.3;9.4;847.2;
1736360256;08.01.2025;18:17:36;127.199;222.643;355.121;290.3;9.4;847.2;
1736361157;08.01.2025;18:32:37;127.199;222.643;355.121;290.3;9.4;847.2;
1736362057;08.01.2025;18:47:37;127.199;222.643;355.121;290.3;9.4;847.2;
1736362957;08.01.2025;19:02:37;127.199;222.643;355.121;290.3;9.4;847.2;
1736363857;08.01.2025;19:17:37;127.199;222.643;355.121;290.3;9.4;847.2;
1736364758;08.01.2025;19:32:38;127.199;222.643;355.121;290.3;9.4;847.2;
1736365658;08.01.2025;19:47:38;127.199;222.643;355.121;290.3;9.4;847.3;
1736366558;08.01.2025;20:02:38;127.199;222.643;355.121;290.3;9.4;847.3;
1736367459;08.01.2025;20:17:39;127.199;222.643;355.121;290.3;9.4;847.3;
1736368359;08.01.2025;20:32:39;127.199;222.643;355.121;290.3;9.4;847.3;
1736369259;08.01.2025;20:47:39;127.199;222.643;355.121;290.3;9.4;847.3;
1736370160;08.01.2025;21:02:40;127.199;222.643;355.121;290.3;9.4;847.3;
1736371060;08.01.2025;21:17:40;127.199;222.643;355.121;290.3;9.4;847.3;
1736371960;08.01.2025;21:32:40;127.199;222.643;355.121;290.3;9.4;847.3;
1736372861;08.01.2025;21:47:41;127.199;222.643;355.121;290.3;9.4;847.3;
1736373761;08.01.2025;22:02:41;127.199;222.643;355.121;290.3;9.4;847.3;
1736374661;08.01.2025;22:17:41;127.199;222.644;355.121;290.3;9.4;847.3;
1736375562;08.01.2025;22:32:42;127.199;222.644;355.121;290.3;9.4;847.3;
1736376462;08.01.2025;22:47:42;127.199;222.644;355.121;290.3;9.4;847.3;
1736377362;08.01.2025;23:02:42;127.199;222.644;355.121;290.3;9.4;847.3;
1736378262;08.01.2025;23:17:42;127.199;222.644;355.121;290.3;9.4;847.3;
1736379163;08.01.2025;23:32:43;127.199;222.644;355.121;290.3;9.4;847.4;
1736380063;08.01.2025;23:47:43;127.199;222.644;355.121;290.3;9.4;847.4;
1736380963;09.01.2025;00:02:43;127.199;222.644;355.121;290.3;9.4;847.4;
1736381864;09.01.2025;00:17:44;127.199;222.644;355.121;290.3;9.4;847.4;
1736382764;09.01.2025;00:32:44;127.199;222.644;355.121;290.3;9.4;847.4;
1736383664;09.01.2025;00:47:44;127.199;222.644;355.121;290.3;9.4;847.4;
1736384565;09.01.2025;01:02:45;127.199;222.644;355.121;290.3;9.4;847.4;
1736385465;09.01.2025;01:17:45;127.199;222.644;355.121;290.3;9.4;847.4;
1736386365;09.01.2025;01:32:45;127.199;222.644;355.121;290.3;9.4;847.4;
1736387266;09.01.2025;01:47:46;127.199;222.644;355.121;290.3;9.4;847.4;
1736388166;09.01.2025;02:02:46;127.199;222.644;355.121;290.3;9.4;847.4;
1736389066;09.01.2025;02:17:46;127.199;222.644;355.121;290.3;9.4;847.4;
1736389967;09.01.2025;02:32:47;127.199;222.644;355.121;290.3;9.4;847.4;
1736390867;09.01.2025;02:47:47;127.199;222.644;355.121;290.3;9.4;847.4;
1736391767;09.01.2025;03:02:47;127.199;222.644;355.121;290.3;9.4;847.4;
1736392667;09.01.2025;03:17:47;127.199;222.644;355.121;290.3;9.4;847.4;
1736393568;09.01.2025;03:32:48;127.199;222.644;355.121;290.3;9.4;847.4;
1736394468;09.01.2025;03:47:48;127.199;222.644;355.121;290.3;9.4;847.4;
1736395368;09.01.2025;04:02:48;127.199;222.644;355.121;290.3;9.4;847.5;
1736396269;09.01.2025;04:17:49;127.199;222.644;355.121;290.3;9.4;847.5;
1736397169;09.01.2025;04:32:49;127.199;222.645;355.121;290.3;9.4;847.5;
1736398069;09.01.2025;04:47:49;127.199;222.645;355.121;290.3;9.4;847.5;
1736398970;09.01.2025;05:02:50;127.199;222.645;355.121;290.3;9.4;847.5;
1736399870;09.01.2025;05:17:50;127.199;222.645;355.121;290.3;9.4;847.6;
1736400770;09.01.2025;05:32:50;127.199;222.645;355.121;290.3;9.4;847.6;
1736401670;09.01.2025;05:47:50;127.199;222.645;355.121;290.3;9.4;847.7;
1736402571;09.01.2025;06:02:51;127.199;222.645;355.121;290.3;9.4;847.7;
1736403471;09.01.2025;06:17:51;127.199;222.645;355.121;290.3;9.4;847.7;
1736404371;09.01.2025;06:32:51;127.199;222.646;355.121;290.3;9.4;847.7;
1736405272;09.01.2025;06:47:52;127.199;222.646;355.121;290.3;9.4;847.7;
1736406172;09.01.2025;07:02:52;127.199;222.646;355.121;290.3;9.4;847.7;
1736407072;09.01.2025;07:17:52;127.199;222.646;355.121;290.3;9.4;847.7;
1736407973;09.01.2025;07:32:53;127.199;222.646;355.121;290.3;9.4;847.7;
1736408873;09.01.2025;07:47:53;127.199;222.646;355.121;290.3;9.4;847.8;
1736409773;09.01.2025;08:02:53;127.199;222.646;355.121;290.3;9.4;847.8;
1736410673;09.01.2025;08:17:53;127.199;222.646;355.121;290.3;9.4;847.8;
1736411574;09.01.2025;08:32:54;127.199;222.646;355.121;290.3;9.4;847.8;
1736412474;09.01.2025;08:47:54;127.199;222.646;355.121;290.3;9.4;847.8;
1736413374;09.01.2025;09:02:54;127.199;222.647;355.121;290.3;9.4;847.9;
1736414275;09.01.2025;09:17:55;127.199;222.647;355.121;290.3;9.4;847.9;
1736415175;09.01.2025;09:32:55;127.199;222.647;355.121;290.3;9.4;847.9;
1736416075;09.01.2025;09:47:55;127.199;222.647;355.121;290.3;9.4;848;
1736416976;09.01.2025;10:02:56;127.199;222.647;355.121;290.3;9.4;848;
1736417876;09.01.2025;10:17:56;127.199;222.647;355.121;290.3;9.4;848;
1736418776;09.01.2025;10:32:56;127.199;222.647;355.121;290.3;9.4;848;
1736419676;09.01.2025;10:47:56;127.199;222.647;355.121;290.3;9.4;848;
1736420577;09.01.2025;11:02:57;127.199;222.647;355.121;290.3;9.4;848.1;
1736421477;09.01.2025;11:17:57;127.199;222.647;355.121;290.3;9.4;848.3;
1736422377;09.01.2025;11:32:57;127.199;222.647;355.121;290.3;9.4;848.3;
1736423278;09.01.2025;11:47:58;127.199;222.647;355.121;290.3;9.4;848.3;
1736424178;09.01.2025;12:02:58;127.199;222.648;355.121;290.3;9.4;848.4;
1736425078;09.01.2025;12:17:58;127.199;222.648;355.121;290.3;9.4;848.4;
1736425979;09.01.2025;12:32:59;127.199;222.649;355.121;290.3;9.4;848.4;
1736426879;09.01.2025;12:47:59;127.199;222.649;355.121;290.3;9.4;848.5;
1736427779;09.01.2025;13:02:59;127.199;222.65;355.121;290.3;9.4;848.6;
1736428680;09.01.2025;13:18:00;127.199;222.651;355.121;290.3;9.4;848.6;
1736429580;09.01.2025;13:33:00;127.199;222.651;355.121;290.3;9.4;848.6;
1736430480;09.01.2025;13:48:00;127.199;222.652;355.121;290.3;9.4;848.7;
1736431381;09.01.2025;14:03:01;127.199;222.653;355.121;290.3;9.4;848.7;
1736432281;09.01.2025;14:18:01;127.199;222.653;355.121;290.3;9.4;848.8;
1736433181;09.01.2025;14:33:01;127.199;222.654;355.121;290.3;9.4;848.8;
1736434081;09.01.2025;14:48:01;127.199;222.654;355.121;290.3;9.4;848.8;
1736434982;09.01.2025;15:03:02;127.199;222.655;355.121;290.3;9.4;848.9;
1736435882;09.01.2025;15:18:02;127.199;222.656;355.121;290.3;9.4;849;
1736436782;09.01.2025;15:33:02;127.199;222.656;355.121;290.3;9.4;849;
1736437683;09.01.2025;15:48:03;127.199;222.657;355.121;290.3;9.4;849.1;
1736438583;09.01.2025;16:03:03;127.199;222.657;355.121;290.3;9.4;849.1;
1736439483;09.01.2025;16:18:03;127.199;222.658;355.121;290.3;9.4;849.1;
1736440384;09.01.2025;16:33:04;127.199;222.658;355.121;290.3;9.4;849.2;
1736441284;09.01.2025;16:48:04;127.199;222.659;355.121;290.3;9.4;849.2;
1736442184;09.01.2025;17:03:04;127.199;222.66;355.121;290.3;9.4;849.2;
1736443085;09.01.2025;17:18:05;127.199;222.66;355.121;290.3;9.4;849.2;
1736443985;09.01.2025;17:33:05;127.199;222.661;355.121;290.3;9.4;849.3;
