#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 20.03.2024 08:21:04;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1709747277;06.03.2024;17:47:57;97.048;171.012;233.11;242.4;8.5;549.8;
1709748178;06.03.2024;18:02:58;97.051;171.015;233.117;242.4;8.5;549.8;
1709749078;06.03.2024;18:17:58;97.054;171.019;233.125;242.4;8.5;549.8;
1709749978;06.03.2024;18:32:58;97.056;171.023;233.134;242.4;8.5;549.9;
1709750879;06.03.2024;18:47:59;97.057;171.026;233.143;242.4;8.5;549.9;
1709751779;06.03.2024;19:02:59;97.059;171.029;233.15;242.4;8.5;549.9;
1709752679;06.03.2024;19:17:59;97.06;171.029;233.152;242.4;8.5;549.9;
1709753580;06.03.2024;19:33:00;97.06;171.029;233.154;242.4;8.5;550;
1709754480;06.03.2024;19:48:00;97.06;171.029;233.157;242.4;8.5;550;
1709755380;06.03.2024;20:03:00;97.061;171.029;233.162;242.4;8.5;550;
1709756281;06.03.2024;20:18:01;97.062;171.031;233.167;242.4;8.5;550;
1709757181;06.03.2024;20:33:01;97.063;171.035;233.172;242.4;8.5;550;
1709758081;06.03.2024;20:48:01;97.065;171.038;233.177;242.4;8.5;550.1;
1709758981;06.03.2024;21:03:01;97.066;171.04;233.182;242.4;8.5;550.1;
1709759882;06.03.2024;21:18:02;97.067;171.043;233.187;242.4;8.5;550.1;
1709760782;06.03.2024;21:33:02;97.068;171.046;233.193;242.4;8.5;550.2;
1709761682;06.03.2024;21:48:02;97.07;171.048;233.198;242.4;8.5;550.2;
1709762583;06.03.2024;22:03:03;97.071;171.051;233.203;242.4;8.5;550.3;
1709763483;06.03.2024;22:18:03;97.072;171.053;233.208;242.4;8.5;550.3;
1709764383;06.03.2024;22:33:03;97.074;171.057;233.213;242.4;8.5;550.4;
1709765284;06.03.2024;22:48:04;97.075;171.06;233.218;242.4;8.5;550.5;
1709766184;06.03.2024;23:03:04;97.076;171.063;233.223;242.4;8.5;550.5;
1709767084;06.03.2024;23:18:04;97.078;171.065;233.228;242.4;8.5;550.6;
1709767985;06.03.2024;23:33:05;97.079;171.068;233.232;242.4;8.5;550.6;
1709768885;06.03.2024;23:48:05;97.08;171.069;233.237;242.4;8.5;550.7;
1709769785;07.03.2024;00:03:05;97.081;171.073;233.242;242.4;8.5;550.7;
1709770685;07.03.2024;00:18:05;97.082;171.076;233.248;242.4;8.5;550.7;
1709771586;07.03.2024;00:33:06;97.083;171.08;233.254;242.4;8.5;550.7;
1709772486;07.03.2024;00:48:06;97.085;171.084;233.262;242.4;8.5;550.7;
1709773386;07.03.2024;01:03:06;97.086;171.088;233.269;242.4;8.5;550.7;
1709774287;07.03.2024;01:18:07;97.088;171.091;233.275;242.4;8.5;550.7;
1709775187;07.03.2024;01:33:07;97.09;171.093;233.28;242.4;8.5;550.7;
1709776087;07.03.2024;01:48:07;97.091;171.098;233.285;242.4;8.5;550.7;
1709776988;07.03.2024;02:03:08;97.092;171.102;233.29;242.4;8.5;550.7;
1709777888;07.03.2024;02:18:08;97.094;171.105;233.296;242.4;8.5;550.7;
1709778788;07.03.2024;02:33:08;97.096;171.108;233.301;242.4;8.5;550.7;
1709779689;07.03.2024;02:48:09;97.098;171.112;233.306;242.4;8.5;550.7;
1709780589;07.03.2024;03:03:09;97.103;171.115;233.311;242.4;8.5;550.7;
1709781489;07.03.2024;03:18:09;97.108;171.116;233.331;242.4;8.5;550.7;
1709782390;07.03.2024;03:33:10;97.111;171.121;233.345;242.4;8.5;550.7;
1709783290;07.03.2024;03:48:10;97.114;171.128;233.358;242.4;8.5;550.7;
1709784190;07.03.2024;04:03:10;97.118;171.135;233.369;242.4;8.5;550.7;
1709785090;07.03.2024;04:18:10;97.121;171.142;233.381;242.4;8.5;550.7;
1709785991;07.03.2024;04:33:11;97.125;171.149;233.393;242.4;8.5;550.7;
1709786891;07.03.2024;04:48:11;97.128;171.157;233.406;242.4;8.5;550.7;
1709787791;07.03.2024;05:03:11;97.132;171.164;233.418;242.4;8.5;550.7;
1709788692;07.03.2024;05:18:12;97.136;171.171;233.43;242.4;8.5;550.7;
1709789592;07.03.2024;05:33:12;97.139;171.178;233.442;242.4;8.5;550.8;
1709790492;07.03.2024;05:48:12;97.143;171.185;233.454;242.4;8.5;550.8;
1709791393;07.03.2024;06:03:13;97.146;171.192;233.465;242.4;8.5;550.8;
1709792293;07.03.2024;06:18:13;97.15;171.199;233.477;242.4;8.5;550.8;
1709793193;07.03.2024;06:33:13;97.153;171.205;233.488;242.4;8.5;550.9;
1709794094;07.03.2024;06:48:14;97.157;171.212;233.498;242.4;8.5;550.9;
1709794994;07.03.2024;07:03:14;97.16;171.218;233.508;242.4;8.5;551;
1709795894;07.03.2024;07:18:14;97.163;171.225;233.519;242.4;8.5;551;
1709796794;07.03.2024;07:33:14;97.166;171.232;233.532;242.4;8.5;551;
1709797695;07.03.2024;07:48:15;97.169;171.238;233.543;242.4;8.5;551;
1709798595;07.03.2024;08:03:15;97.173;171.246;233.556;242.4;8.5;551;
1709799495;07.03.2024;08:18:15;97.176;171.251;233.569;242.4;8.5;551;
1709800396;07.03.2024;08:33:16;97.18;171.257;233.58;242.4;8.5;551;
1709801296;07.03.2024;08:48:16;97.183;171.263;233.591;242.4;8.5;551.1;
1709802196;07.03.2024;09:03:16;97.186;171.27;233.602;242.4;8.5;551.1;
1709803097;07.03.2024;09:18:17;97.19;171.276;233.614;242.4;8.5;551.1;
1709803997;07.03.2024;09:33:17;97.193;171.283;233.627;242.4;8.5;551.1;
1709804897;07.03.2024;09:48:17;97.197;171.289;233.64;242.4;8.5;551.1;
1709805798;07.03.2024;10:03:18;97.201;171.296;233.653;242.4;8.5;551.2;
1709806698;07.03.2024;10:18:18;97.203;171.3;233.665;242.4;8.5;551.2;
1709807598;07.03.2024;10:33:18;97.205;171.306;233.677;242.4;8.5;551.2;
1709808498;07.03.2024;10:48:18;97.207;171.312;233.691;242.4;8.5;551.2;
1709809399;07.03.2024;11:03:19;97.208;171.317;233.703;242.4;8.5;551.3;
1709810299;07.03.2024;11:18:19;97.209;171.323;233.715;242.4;8.5;551.3;
1709811199;07.03.2024;11:33:19;97.211;171.328;233.727;242.4;8.5;551.3;
1709812100;07.03.2024;11:48:20;97.212;171.332;233.736;242.4;8.5;551.4;
1709813000;07.03.2024;12:03:20;97.215;171.338;233.747;242.4;8.5;551.4;
1709813900;07.03.2024;12:18:20;97.22;171.342;233.757;242.4;8.5;551.4;
1709814801;07.03.2024;12:33:21;97.223;171.343;233.764;242.4;8.5;551.4;
1709815701;07.03.2024;12:48:21;97.224;171.345;233.771;242.4;8.5;551.4;
1709816601;07.03.2024;13:03:21;97.226;171.348;233.779;242.4;8.5;551.5;
1709817501;07.03.2024;13:18:21;97.227;171.351;233.786;242.4;8.5;551.5;
1709818402;07.03.2024;13:33:22;97.228;171.354;233.794;242.4;8.5;551.6;
1709819302;07.03.2024;13:48:22;97.229;171.357;233.801;242.4;8.5;551.6;
1709820202;07.03.2024;14:03:22;97.231;171.36;233.81;242.4;8.5;551.6;
1709821103;07.03.2024;14:18:23;97.232;171.363;233.82;242.4;8.5;551.7;
1709822003;07.03.2024;14:33:23;97.233;171.366;233.829;242.4;8.5;551.7;
1709822903;07.03.2024;14:48:23;97.235;171.368;233.836;242.4;8.5;551.7;
1709823804;07.03.2024;15:03:24;97.236;171.37;233.843;242.4;8.5;551.7;
1709824704;07.03.2024;15:18:24;97.237;171.373;233.851;242.4;8.5;551.8;
1709825604;07.03.2024;15:33:24;97.238;171.376;233.861;242.4;8.5;551.8;
1709826505;07.03.2024;15:48:25;97.239;171.379;233.873;242.4;8.5;551.8;
1709827405;07.03.2024;16:03:25;97.24;171.382;233.882;242.4;8.5;551.8;
1709828305;07.03.2024;16:18:25;97.242;171.385;233.89;242.4;8.5;551.8;
1709829205;07.03.2024;16:33:25;97.243;171.388;233.898;242.4;8.5;551.9;
1709830106;07.03.2024;16:48:26;97.245;171.391;233.907;242.4;8.5;551.9;
1709831006;07.03.2024;17:03:26;97.246;171.394;233.915;242.4;8.5;551.9;
1709831906;07.03.2024;17:18:26;97.248;171.396;233.924;242.4;8.5;551.9;
1709832807;07.03.2024;17:33:27;97.249;171.4;233.934;242.4;8.5;551.9;
1709833707;07.03.2024;17:48:27;97.251;171.403;233.942;242.4;8.5;551.9;
1709834607;07.03.2024;18:03:27;97.253;171.406;233.95;242.4;8.5;552;
1709835508;07.03.2024;18:18:28;97.255;171.409;233.957;242.4;8.5;552;
1709836408;07.03.2024;18:33:28;97.256;171.412;233.965;242.4;8.5;552;
1709837308;07.03.2024;18:48:28;97.258;171.415;233.974;242.4;8.5;552;
1709838209;07.03.2024;19:03:29;97.26;171.417;233.98;242.4;8.5;552;
1709839109;07.03.2024;19:18:29;97.261;171.417;233.981;242.4;8.5;552;
1709840009;07.03.2024;19:33:29;97.261;171.417;233.983;242.4;8.5;552;
1709840909;07.03.2024;19:48:29;97.262;171.417;233.987;242.4;8.5;552;
1709841810;07.03.2024;20:03:30;97.263;171.417;233.991;242.4;8.5;552.1;
1709842710;07.03.2024;20:18:30;97.265;171.418;233.996;242.4;8.5;552.1;
1709843610;07.03.2024;20:33:30;97.266;171.42;234;242.4;8.5;552.1;
1709844511;07.03.2024;20:48:31;97.268;171.423;234.006;242.4;8.5;552.1;
1709845411;07.03.2024;21:03:31;97.27;171.426;234.011;242.4;8.5;552.1;
1709846311;07.03.2024;21:18:31;97.271;171.429;234.016;242.4;8.5;552.1;
1709847212;07.03.2024;21:33:32;97.273;171.433;234.021;242.4;8.5;552.1;
1709848112;07.03.2024;21:48:32;97.275;171.435;234.026;242.4;8.5;552.1;
1709849012;07.03.2024;22:03:32;97.276;171.437;234.032;242.4;8.5;552.1;
1709849913;07.03.2024;22:18:33;97.278;171.44;234.037;242.4;8.5;552.1;
1709850813;07.03.2024;22:33:33;97.28;171.444;234.042;242.4;8.5;552.1;
1709851713;07.03.2024;22:48:33;97.281;171.446;234.047;242.4;8.5;552.1;
1709852614;07.03.2024;23:03:34;97.283;171.449;234.054;242.4;8.5;552.1;
1709853514;07.03.2024;23:18:34;97.284;171.451;234.062;242.4;8.5;552.1;
1709854414;07.03.2024;23:33:34;97.286;171.455;234.067;242.4;8.5;552.1;
1709855315;07.03.2024;23:48:35;97.288;171.457;234.072;242.4;8.5;552.1;
1709856216;08.03.2024;00:03:36;97.289;171.46;234.077;242.4;8.5;552.1;
1709857117;08.03.2024;00:18:37;97.291;171.462;234.082;242.4;8.5;552.1;
1709858017;08.03.2024;00:33:37;97.293;171.466;234.087;242.4;8.5;552.1;
1709858917;08.03.2024;00:48:37;97.294;171.469;234.092;242.4;8.5;552.1;
1709859818;08.03.2024;01:03:38;97.296;171.472;234.098;242.4;8.5;552.1;
1709860718;08.03.2024;01:18:38;97.298;171.474;234.104;242.4;8.5;552.1;
1709861618;08.03.2024;01:33:38;97.299;171.478;234.11;242.4;8.5;552.1;
1709862519;08.03.2024;01:48:39;97.301;171.482;234.115;242.4;8.5;552.1;
1709863419;08.03.2024;02:03:39;97.303;171.485;234.121;242.4;8.5;552.1;
1709864319;08.03.2024;02:18:39;97.305;171.488;234.126;242.4;8.5;552.1;
1709865220;08.03.2024;02:33:40;97.306;171.491;234.131;242.4;8.5;552.1;
1709866120;08.03.2024;02:48:40;97.308;171.496;234.14;242.4;8.5;552.1;
1709867020;08.03.2024;03:03:40;97.313;171.5;234.15;242.4;8.5;552.1;
1709867920;08.03.2024;03:18:40;97.322;171.506;234.182;242.4;8.5;552.1;
1709868821;08.03.2024;03:33:41;97.329;171.513;234.208;242.4;8.5;552.1;
1709869721;08.03.2024;03:48:41;97.335;171.519;234.226;242.4;8.5;552.1;
1709870621;08.03.2024;04:03:41;97.339;171.524;234.242;242.4;8.5;552.1;
1709871522;08.03.2024;04:18:42;97.344;171.53;234.258;242.4;8.5;552.1;
1709872422;08.03.2024;04:33:42;97.349;171.537;234.275;242.4;8.5;552.1;
1709873322;08.03.2024;04:48:42;97.353;171.543;234.291;242.4;8.5;552.1;
1709874223;08.03.2024;05:03:43;97.358;171.55;234.308;242.4;8.5;552.1;
1709875123;08.03.2024;05:18:43;97.363;171.561;234.332;242.4;8.5;552.1;
1709876023;08.03.2024;05:33:43;97.369;171.57;234.355;242.4;8.5;552.1;
1709876923;08.03.2024;05:48:43;97.375;171.578;234.377;242.4;8.5;552.1;
1709877824;08.03.2024;06:03:44;97.381;171.585;234.395;242.4;8.5;552.1;
1709878724;08.03.2024;06:18:44;97.386;171.59;234.409;242.4;8.5;552.1;
1709879624;08.03.2024;06:33:44;97.39;171.597;234.423;242.4;8.5;552.2;
1709880525;08.03.2024;06:48:45;97.393;171.604;234.438;242.4;8.5;552.2;
1709881425;08.03.2024;07:03:45;97.397;171.61;234.453;242.4;8.5;552.2;
1709882325;08.03.2024;07:18:45;97.402;171.617;234.468;242.4;8.5;552.2;
1709883226;08.03.2024;07:33:46;97.406;171.623;234.485;242.4;8.5;552.2;
1709884126;08.03.2024;07:48:46;97.409;171.63;234.502;242.4;8.5;552.2;
1709885026;08.03.2024;08:03:46;97.412;171.637;234.522;242.4;8.5;552.2;
1709885927;08.03.2024;08:18:47;97.415;171.644;234.539;242.4;8.5;552.3;
1709886827;08.03.2024;08:33:47;97.419;171.65;234.552;242.4;8.5;552.3;
1709887727;08.03.2024;08:48:47;97.423;171.655;234.564;242.4;8.5;552.3;
1709888627;08.03.2024;09:03:47;97.426;171.659;234.574;242.4;8.5;552.3;
1709889528;08.03.2024;09:18:48;97.428;171.663;234.583;242.4;8.5;552.3;
1709890428;08.03.2024;09:33:48;97.429;171.668;234.592;242.4;8.5;552.4;
1709891328;08.03.2024;09:48:48;97.431;171.672;234.601;242.4;8.5;552.4;
1709892229;08.03.2024;10:03:49;97.433;171.675;234.609;242.4;8.5;552.4;
1709893129;08.03.2024;10:18:49;97.435;171.678;234.617;242.4;8.5;552.4;
1709894029;08.03.2024;10:33:49;97.436;171.682;234.625;242.4;8.5;552.4;
1709894930;08.03.2024;10:48:50;97.438;171.684;234.631;242.4;8.5;552.5;
1709895830;08.03.2024;11:03:50;97.44;171.687;234.638;242.4;8.5;552.5;
1709896730;08.03.2024;11:18:50;97.441;171.689;234.644;242.4;8.5;552.6;
1709897631;08.03.2024;11:33:51;97.443;171.691;234.65;242.4;8.5;552.6;
1709898531;08.03.2024;11:48:51;97.444;171.693;234.66;242.4;8.5;552.7;
1709899431;08.03.2024;12:03:51;97.445;171.695;234.667;242.4;8.5;552.7;
1709900331;08.03.2024;12:18:51;97.446;171.697;234.672;242.4;8.5;552.7;
1709901232;08.03.2024;12:33:52;97.448;171.699;234.678;242.4;8.5;552.8;
1709902132;08.03.2024;12:48:52;97.449;171.701;234.685;242.4;8.5;552.8;
1709903032;08.03.2024;13:03:52;97.45;171.704;234.691;242.4;8.5;552.8;
1709903933;08.03.2024;13:18:53;97.451;171.707;234.697;242.4;8.5;552.8;
1709904833;08.03.2024;13:33:53;97.452;171.709;234.704;242.4;8.5;552.9;
1709905733;08.03.2024;13:48:53;97.453;171.711;234.71;242.4;8.5;552.9;
1709906634;08.03.2024;14:03:54;97.454;171.713;234.715;242.4;8.5;553;
1709907534;08.03.2024;14:18:54;97.455;171.715;234.721;242.4;8.5;553;
1709908434;08.03.2024;14:33:54;97.456;171.717;234.728;242.4;8.5;553.1;
1709909334;08.03.2024;14:48:54;97.457;171.719;234.735;242.4;8.5;553.1;
1709910235;08.03.2024;15:03:55;97.459;171.722;234.741;242.4;8.5;553.1;
1709911135;08.03.2024;15:18:55;97.46;171.724;234.748;242.4;8.5;553.2;
1709912035;08.03.2024;15:33:55;97.461;171.726;234.753;242.4;8.5;553.2;
1709912936;08.03.2024;15:48:56;97.462;171.728;234.759;242.4;8.5;553.2;
1709913836;08.03.2024;16:03:56;97.463;171.73;234.764;242.4;8.5;553.2;
1709914736;08.03.2024;16:18:56;97.464;171.732;234.77;242.4;8.5;553.3;
1709915637;08.03.2024;16:33:57;97.466;171.735;234.776;242.4;8.5;553.3;
1709916537;08.03.2024;16:48:57;97.467;171.738;234.782;242.4;8.5;553.3;
1709917437;08.03.2024;17:03:57;97.469;171.74;234.788;242.4;8.5;553.3;
1709918338;08.03.2024;17:18:58;97.471;171.743;234.795;242.4;8.5;553.3;
1709919238;08.03.2024;17:33:58;97.472;171.746;234.804;242.4;8.5;553.3;
1709920138;08.03.2024;17:48:58;97.475;171.749;234.814;242.4;8.5;553.4;
1709921039;08.03.2024;18:03:59;97.476;171.752;234.824;242.4;8.5;553.4;
1709921939;08.03.2024;18:18:59;97.478;171.755;234.835;242.4;8.5;553.4;
1709922839;08.03.2024;18:33:59;97.48;171.759;234.845;242.4;8.5;553.4;
1709923739;08.03.2024;18:48:59;97.482;171.762;234.854;242.4;8.5;553.4;
1709924640;08.03.2024;19:04:00;97.484;171.764;234.861;242.4;8.5;553.4;
1709925540;08.03.2024;19:19:00;97.485;171.764;234.862;242.4;8.5;553.4;
1709926440;08.03.2024;19:34:00;97.485;171.764;234.864;242.4;8.5;553.4;
1709927341;08.03.2024;19:49:01;97.486;171.764;234.868;242.4;8.5;553.4;
1709928241;08.03.2024;20:04:01;97.487;171.764;234.872;242.4;8.5;553.4;
1709929141;08.03.2024;20:19:01;97.488;171.765;234.877;242.4;8.5;553.4;
1709930042;08.03.2024;20:34:02;97.49;171.766;234.882;242.4;8.5;553.4;
1709930942;08.03.2024;20:49:02;97.492;171.769;234.888;242.4;8.5;553.4;
1709931842;08.03.2024;21:04:02;97.493;171.772;234.893;242.4;8.5;553.4;
1709932743;08.03.2024;21:19:03;97.495;171.775;234.898;242.4;8.5;553.4;
1709933643;08.03.2024;21:34:03;97.496;171.777;234.903;242.4;8.5;553.4;
1709934543;08.03.2024;21:49:03;97.498;171.779;234.908;242.4;8.5;553.4;
1709935443;08.03.2024;22:04:03;97.499;171.781;234.913;242.4;8.5;553.4;
1709936344;08.03.2024;22:19:04;97.501;171.784;234.918;242.4;8.5;553.4;
1709937244;08.03.2024;22:34:04;97.502;171.786;234.923;242.4;8.5;553.4;
1709938144;08.03.2024;22:49:04;97.504;171.788;234.929;242.4;8.5;553.4;
1709939045;08.03.2024;23:04:05;97.506;171.79;234.934;242.4;8.5;553.4;
1709939945;08.03.2024;23:19:05;97.507;171.793;234.939;242.4;8.5;553.4;
1709940845;08.03.2024;23:34:05;97.509;171.796;234.944;242.4;8.5;553.4;
1709941746;08.03.2024;23:49:06;97.51;171.798;234.949;242.4;8.5;553.4;
1709942646;09.03.2024;00:04:06;97.512;171.8;234.954;242.4;8.5;553.4;
1709943546;09.03.2024;00:19:06;97.513;171.802;234.959;242.4;8.5;553.4;
1709944447;09.03.2024;00:34:07;97.515;171.805;234.964;242.4;8.5;553.4;
1709945347;09.03.2024;00:49:07;97.517;171.808;234.97;242.4;8.5;553.4;
1709946247;09.03.2024;01:04:07;97.518;171.81;234.975;242.4;8.5;553.4;
1709947147;09.03.2024;01:19:07;97.52;171.812;234.98;242.4;8.5;553.4;
1709948048;09.03.2024;01:34:08;97.521;171.815;234.985;242.4;8.5;553.4;
1709948948;09.03.2024;01:49:08;97.523;171.817;234.99;242.4;8.5;553.4;
1709949848;09.03.2024;02:04:08;97.524;171.82;234.995;242.4;8.5;553.4;
1709950749;09.03.2024;02:19:09;97.526;171.821;235;242.4;8.5;553.4;
1709951649;09.03.2024;02:34:09;97.527;171.824;235.005;242.4;8.5;553.4;
1709952549;09.03.2024;02:49:09;97.529;171.827;235.011;242.4;8.5;553.4;
1709953450;09.03.2024;03:04:10;97.531;171.83;235.016;242.4;8.5;553.4;
1709954350;09.03.2024;03:19:10;97.532;171.832;235.021;242.4;8.5;553.4;
1709955250;09.03.2024;03:34:10;97.534;171.834;235.027;242.5;8.5;553.4;
1709956151;09.03.2024;03:49:11;97.535;171.838;235.032;242.5;8.5;553.4;
1709957051;09.03.2024;04:04:11;97.537;171.841;235.037;242.5;8.5;553.4;
1709957951;09.03.2024;04:19:11;97.539;171.843;235.042;242.6;8.5;553.4;
1709958851;09.03.2024;04:34:11;97.54;171.845;235.047;242.6;8.5;553.4;
1709959752;09.03.2024;04:49:12;97.542;171.848;235.053;242.6;8.5;553.4;
1709960652;09.03.2024;05:04:12;97.543;171.851;235.059;242.6;8.5;553.4;
1709961552;09.03.2024;05:19:12;97.547;171.859;235.069;242.6;8.5;553.4;
1709962453;09.03.2024;05:34:13;97.55;171.865;235.078;242.6;8.5;553.4;
1709963353;09.03.2024;05:49:13;97.553;171.868;235.085;242.6;8.5;553.4;
1709964253;09.03.2024;06:04:13;97.554;171.872;235.091;242.6;8.5;553.4;
1709965154;09.03.2024;06:19:14;97.556;171.875;235.098;242.6;8.5;553.4;
1709966054;09.03.2024;06:34:14;97.558;171.877;235.104;242.6;8.5;553.4;
1709966954;09.03.2024;06:49:14;97.56;171.88;235.11;242.6;8.5;553.4;
1709967855;09.03.2024;07:04:15;97.562;171.884;235.117;242.6;8.5;553.4;
1709968755;09.03.2024;07:19:15;97.564;171.886;235.123;242.6;8.5;553.4;
1709969655;09.03.2024;07:34:15;97.566;171.888;235.13;242.6;8.5;553.4;
1709970555;09.03.2024;07:49:15;97.568;171.89;235.136;242.6;8.5;553.4;
1709971456;09.03.2024;08:04:16;97.569;171.894;235.143;242.6;8.5;553.4;
1709972356;09.03.2024;08:19:16;97.571;171.898;235.149;242.6;8.5;553.4;
1709973256;09.03.2024;08:34:16;97.573;171.9;235.155;242.6;8.5;553.4;
1709974157;09.03.2024;08:49:17;97.575;171.902;235.16;242.6;8.5;553.4;
1709975057;09.03.2024;09:04:17;97.577;171.905;235.166;242.6;8.5;553.4;
1709975957;09.03.2024;09:19:17;97.578;171.908;235.172;242.6;8.5;553.4;
1709976858;09.03.2024;09:34:18;97.58;171.91;235.178;242.6;8.5;553.4;
1709977758;09.03.2024;09:49:18;97.582;171.912;235.183;242.6;8.5;553.4;
1709978658;09.03.2024;10:04:18;97.583;171.913;235.189;242.6;8.5;553.4;
1709979559;09.03.2024;10:19:19;97.585;171.917;235.194;242.6;8.5;553.4;
1709980459;09.03.2024;10:34:19;97.586;171.92;235.2;242.6;8.5;553.4;
1709981359;09.03.2024;10:49:19;97.588;171.922;235.207;242.6;8.5;553.4;
1709982260;09.03.2024;11:04:20;97.589;171.924;235.212;242.6;8.5;553.4;
1709983160;09.03.2024;11:19:20;97.591;171.926;235.218;242.6;8.5;553.4;
1709984060;09.03.2024;11:34:20;97.593;171.928;235.224;242.6;8.5;553.5;
1709984960;09.03.2024;11:49:20;97.594;171.93;235.229;242.6;8.5;553.5;
1709985861;09.03.2024;12:04:21;97.596;171.932;235.235;242.6;8.5;553.5;
1709986761;09.03.2024;12:19:21;97.597;171.934;235.24;242.6;8.5;553.5;
1709987661;09.03.2024;12:34:21;97.599;171.937;235.245;242.6;8.5;553.5;
1709988562;09.03.2024;12:49:22;97.6;171.94;235.25;242.6;8.5;553.5;
1709989462;09.03.2024;13:04:22;97.602;171.941;235.255;242.6;8.5;553.5;
1709990362;09.03.2024;13:19:22;97.604;171.943;235.26;242.6;8.5;553.5;
1709991263;09.03.2024;13:34:23;97.605;171.945;235.267;242.6;8.5;553.5;
1709992163;09.03.2024;13:49:23;97.607;171.947;235.274;242.6;8.5;553.5;
1709993063;09.03.2024;14:04:23;97.609;171.95;235.279;242.6;8.5;553.5;
1709993963;09.03.2024;14:19:23;97.61;171.952;235.284;242.6;8.5;553.5;
1709994864;09.03.2024;14:34:24;97.612;171.956;235.289;242.6;8.5;553.5;
1709995764;09.03.2024;14:49:24;97.614;171.959;235.295;242.6;8.5;553.5;
1709996664;09.03.2024;15:04:24;97.616;171.961;235.3;242.6;8.5;553.5;
1709997565;09.03.2024;15:19:25;97.617;171.962;235.305;242.6;8.5;553.5;
1709998465;09.03.2024;15:34:25;97.619;171.964;235.311;242.6;8.5;553.5;
1709999365;09.03.2024;15:49:25;97.621;171.966;235.316;242.6;8.5;553.5;
1710000266;09.03.2024;16:04:26;97.623;171.968;235.321;242.6;8.5;553.5;
1710001166;09.03.2024;16:19:26;97.624;171.97;235.326;242.6;8.5;553.5;
1710002066;09.03.2024;16:34:26;97.626;171.972;235.331;242.6;8.5;553.5;
1710002966;09.03.2024;16:49:26;97.628;171.976;235.336;242.6;8.5;553.5;
1710003867;09.03.2024;17:04:27;97.629;171.979;235.342;242.6;8.5;553.5;
1710004767;09.03.2024;17:19:27;97.631;171.981;235.347;242.6;8.5;553.5;
1710005667;09.03.2024;17:34:27;97.633;171.982;235.352;242.6;8.5;553.5;
1710006568;09.03.2024;17:49:28;97.635;171.984;235.357;242.6;8.5;553.5;
1710007468;09.03.2024;18:04:28;97.636;171.986;235.363;242.6;8.5;553.5;
1710008368;09.03.2024;18:19:28;97.638;171.989;235.368;242.6;8.5;553.5;
1710009269;09.03.2024;18:34:29;97.64;171.991;235.374;242.6;8.5;553.5;
1710010169;09.03.2024;18:49:29;97.642;171.994;235.381;242.6;8.5;553.5;
1710011069;09.03.2024;19:04:29;97.643;171.997;235.388;242.6;8.5;553.5;
1710011970;09.03.2024;19:19:30;97.644;171.997;235.389;242.6;8.5;553.5;
1710012870;09.03.2024;19:34:30;97.644;171.997;235.391;242.6;8.5;553.5;
1710013770;09.03.2024;19:49:30;97.645;171.997;235.395;242.6;8.5;553.5;
1710014670;09.03.2024;20:04:30;97.646;171.997;235.4;242.6;8.5;553.5;
1710015571;09.03.2024;20:19:31;97.648;171.999;235.405;242.6;8.5;553.5;
1710016471;09.03.2024;20:34:31;97.65;172.001;235.409;242.6;8.5;553.5;
1710017371;09.03.2024;20:49:31;97.651;172.004;235.414;242.6;8.5;553.5;
1710018272;09.03.2024;21:04:32;97.653;172.008;235.418;242.6;8.5;553.5;
1710019172;09.03.2024;21:19:32;97.654;172.011;235.423;242.6;8.5;553.5;
1710020072;09.03.2024;21:34:32;97.656;172.013;235.427;242.6;8.5;553.5;
1710020973;09.03.2024;21:49:33;97.657;172.015;235.432;242.6;8.5;553.5;
1710021873;09.03.2024;22:04:33;97.659;172.017;235.437;242.6;8.5;553.5;
1710022773;09.03.2024;22:19:33;97.661;172.021;235.442;242.6;8.5;553.5;
1710023674;09.03.2024;22:34:34;97.662;172.024;235.448;242.6;8.5;553.5;
1710024574;09.03.2024;22:49:34;97.664;172.026;235.453;242.6;8.5;553.5;
1710025474;09.03.2024;23:04:34;97.665;172.029;235.458;242.6;8.5;553.5;
1710026374;09.03.2024;23:19:34;97.667;172.032;235.463;242.6;8.5;553.5;
1710027275;09.03.2024;23:34:35;97.668;172.034;235.468;242.6;8.5;553.5;
1710028175;09.03.2024;23:49:35;97.67;172.036;235.473;242.6;8.5;553.5;
1710029075;10.03.2024;00:04:35;97.672;172.038;235.477;242.6;8.5;553.5;
1710029976;10.03.2024;00:19:36;97.673;172.042;235.482;242.6;8.5;553.5;
1710030876;10.03.2024;00:34:36;97.675;172.046;235.488;242.6;8.5;553.5;
1710031776;10.03.2024;00:49:36;97.676;172.048;235.493;242.6;8.5;553.5;
1710032677;10.03.2024;01:04:37;97.678;172.05;235.498;242.6;8.5;553.5;
1710033577;10.03.2024;01:19:37;97.679;172.053;235.503;242.6;8.5;553.5;
1710034477;10.03.2024;01:34:37;97.681;172.057;235.508;242.6;8.5;553.5;
